Volume averages, fluxes, etc
it t dt Rho Mx My Mz Bx By Bz Ehot Ew Pe Ppar E Pmin Pmax
  30000  0.00000E+00  0.00000E+000  3.47318E-019  5.60280E-015 -5.99379E-015 -4.88929E-015  1.13522E-006 -1.57692E-004  1.66384E-003  3.04258E-007  1.44744E-006  2.65250E-006  2.55364E-006  7.09926E-006  1.83024E-008  1.35295E+000
  30100  0.00000E+00  0.00000E+000  3.47321E-019  5.54493E-015 -5.91440E-015 -4.92646E-015  6.21964E-007 -1.58230E-004  1.66265E-003  2.97135E-007  1.46636E-006  2.64504E-006  2.54011E-006  7.09010E-006  1.76683E-008  1.35295E+000
  30200  0.00000E+00  0.00000E+000  3.47310E-019  5.31560E-015 -5.44170E-015 -4.85918E-015  6.93306E-007 -1.58140E-004  1.64791E-003  2.94905E-007  1.47544E-006  2.64313E-006  2.53416E-006  7.06470E-006  1.61778E-008  1.35295E+000
  30300  0.00000E+00  0.00000E+000  3.47302E-019  5.16031E-015 -4.89402E-015 -4.80046E-015  5.52635E-007 -1.58574E-004  1.64683E-003  2.95403E-007  1.47906E-006  2.64409E-006  2.53373E-006  7.05526E-006  1.58076E-008  1.35295E+000
  30400  0.00000E+00  0.00000E+000  3.47305E-019  5.10431E-015 -4.61236E-015 -4.79141E-015  6.17799E-008 -1.59488E-004  1.65568E-003  2.96354E-007  1.48203E-006  2.64567E-006  2.53481E-006  7.06248E-006  1.59190E-008  1.35295E+000
  30500  0.00000E+00  0.00000E+000  3.47303E-019  5.14847E-015 -4.48505E-015 -4.82059E-015 -6.75949E-007 -1.60396E-004  1.66719E-003  2.96696E-007  1.48409E-006  2.64647E-006  2.53568E-006  7.07389E-006  1.69026E-008  1.35295E+000
  30600  0.00000E+00  0.00000E+000  3.47308E-019  5.20012E-015 -4.47045E-015 -4.82662E-015 -1.20502E-006 -1.61147E-004  1.67618E-003  2.96571E-007  1.48532E-006  2.64677E-006  2.53639E-006  7.08352E-006  1.72339E-008  1.35295E+000
  30700  0.00000E+00  0.00000E+000  3.47307E-019  5.21733E-015 -4.49743E-015 -4.82128E-015 -1.10524E-006 -1.62398E-004  1.68146E-003  2.96470E-007  1.48636E-006  2.64703E-006  2.53709E-006  7.09286E-006  1.69072E-008  1.35294E+000
  30800  0.00000E+00  0.00000E+000  3.47315E-019  5.23377E-015 -4.55435E-015 -4.82150E-015 -1.38637E-006 -1.63547E-004  1.68514E-003  2.96456E-007  1.48737E-006  2.64727E-006  2.53763E-006  7.10200E-006  1.66510E-008  1.35296E+000
  30900  0.00000E+00  0.00000E+000  3.47318E-019  5.26604E-015 -4.59644E-015 -4.81827E-015 -1.74965E-006 -1.64597E-004  1.68805E-003  2.96502E-007  1.48839E-006  2.64748E-006  2.53792E-006  7.11043E-006  1.65809E-008  1.35294E+000
  31000  0.00000E+00  0.00000E+000  3.47325E-019  5.30112E-015 -4.63626E-015 -4.82330E-015 -2.04902E-006 -1.65371E-004  1.69000E-003  2.96657E-007  1.48949E-006  2.64763E-006  2.53803E-006  7.11857E-006  1.66728E-008  1.35296E+000
  31100  0.00000E+00  0.00000E+000  3.47334E-019  5.34539E-015 -4.69696E-015 -4.82893E-015 -2.63467E-006 -1.65842E-004  1.69121E-003  2.96929E-007  1.49068E-006  2.64778E-006  2.53800E-006  7.12682E-006  1.67600E-008  1.35294E+000
  31200  0.00000E+00  0.00000E+000  3.47341E-019  5.39939E-015 -4.78170E-015 -4.84055E-015 -3.20202E-006 -1.66138E-004  1.69308E-003  2.97332E-007  1.49205E-006  2.64798E-006  2.53797E-006  7.13604E-006  1.69002E-008  1.35295E+000
  31300  0.00000E+00  0.00000E+000  3.47352E-019  5.44449E-015 -4.87765E-015 -4.84632E-015 -3.57750E-006 -1.66381E-004  1.69603E-003  2.97802E-007  1.49352E-006  2.64802E-006  2.53776E-006  7.14601E-006  1.70675E-008  1.35294E+000
  31400  0.00000E+00  0.00000E+000  3.47363E-019  5.47513E-015 -4.97779E-015 -4.85863E-015 -3.73696E-006 -1.66660E-004  1.69938E-003  2.98257E-007  1.49498E-006  2.64793E-006  2.53736E-006  7.15625E-006  1.71864E-008  1.35295E+000
  31500  0.00000E+00  0.00000E+000  3.47370E-019  5.49861E-015 -5.07935E-015 -4.86438E-015 -3.81586E-006 -1.67162E-004  1.70487E-003  2.98655E-007  1.49652E-006  2.64774E-006  2.53696E-006  7.16734E-006  1.72437E-008  1.35295E+000
  31600  0.00000E+00  0.00000E+000  3.47376E-019  5.52307E-015 -5.17083E-015 -4.87200E-015 -3.90137E-006 -1.67858E-004  1.71056E-003  2.98851E-007  1.49789E-006  2.64725E-006  2.53640E-006  7.17766E-006  1.71674E-008  1.35296E+000
  31700  0.00000E+00  0.00000E+000  3.47379E-019  5.54741E-015 -5.24914E-015 -4.87746E-015 -3.76413E-006 -1.68593E-004  1.71598E-003  2.98859E-007  1.49906E-006  2.64655E-006  2.53574E-006  7.18679E-006  1.70136E-008  1.35296E+000
  31800  0.00000E+00  0.00000E+000  3.47378E-019  5.57505E-015 -5.30429E-015 -4.87965E-015 -3.51390E-006 -1.69177E-004  1.72132E-003  2.98719E-007  1.50011E-006  2.64577E-006  2.53513E-006  7.19514E-006  1.68503E-008  1.35296E+000
  31900  0.00000E+00  0.00000E+000  3.47374E-019  5.59816E-015 -5.34592E-015 -4.88135E-015 -3.32141E-006 -1.69588E-004  1.72614E-003  2.98437E-007  1.50098E-006  2.64485E-006  2.53453E-006  7.20235E-006  1.67321E-008  1.35296E+000
  32000  0.00000E+00  0.00000E+000  3.47370E-019  5.62035E-015 -5.37773E-015 -4.88133E-015 -3.02712E-006 -1.69915E-004  1.73003E-003  2.98054E-007  1.50162E-006  2.64383E-006  2.53388E-006  7.20817E-006  1.66238E-008  1.35296E+000
  32100  0.00000E+00  0.00000E+000  3.47362E-019  5.63765E-015 -5.40345E-015 -4.88168E-015 -2.68114E-006 -1.70202E-004  1.73337E-003  2.97611E-007  1.50215E-006  2.64282E-006  2.53330E-006  7.21319E-006  1.65504E-008  1.35296E+000
  32200  0.00000E+00  0.00000E+000  3.47354E-019  5.64679E-015 -5.41895E-015 -4.88039E-015 -2.34684E-006 -1.70398E-004  1.73621E-003  2.97130E-007  1.50256E-006  2.64180E-006  2.53277E-006  7.21747E-006  1.65011E-008  1.35296E+000
  32300  0.00000E+00  0.00000E+000  3.47345E-019  5.65154E-015 -5.43008E-015 -4.87915E-015 -1.99369E-006 -1.70588E-004  1.73844E-003  2.96617E-007  1.50283E-006  2.64076E-006  2.53223E-006  7.22087E-006  1.64760E-008  1.35296E+000
  32400  0.00000E+00  0.00000E+000  3.47336E-019  5.66014E-015 -5.43703E-015 -4.87860E-015 -1.65965E-006 -1.70767E-004  1.74017E-003  2.96089E-007  1.50301E-006  2.63975E-006  2.53173E-006  7.22362E-006  1.64771E-008  1.35296E+000
  32500  0.00000E+00  0.00000E+000  3.47326E-019  5.67270E-015 -5.44109E-015 -4.87594E-015 -1.42869E-006 -1.70905E-004  1.74162E-003  2.95565E-007  1.50316E-006  2.63879E-006  2.53131E-006  7.22603E-006  1.64878E-008  1.35296E+000
  32600  0.00000E+00  0.00000E+000  3.47317E-019  5.68444E-015 -5.44045E-015 -4.87441E-015 -1.25256E-006 -1.70980E-004  1.74269E-003  2.95052E-007  1.50323E-006  2.63785E-006  2.53090E-006  7.22793E-006  1.64816E-008  1.35296E+000
  32700  0.00000E+00  0.00000E+000  3.47309E-019  5.69630E-015 -5.44021E-015 -4.87236E-015 -1.09243E-006 -1.71049E-004  1.74334E-003  2.94562E-007  1.50325E-006  2.63695E-006  2.53050E-006  7.22941E-006  1.64798E-008  1.35296E+000
  32800  0.00000E+00  0.00000E+000  3.47300E-019  5.70748E-015 -5.44112E-015 -4.86990E-015 -1.00127E-006 -1.71103E-004  1.74395E-003  2.94115E-007  1.50328E-006  2.63614E-006  2.53017E-006  7.23090E-006  1.64870E-008  1.35296E+000
  32900  0.00000E+00  0.00000E+000  3.47291E-019  5.71621E-015 -5.44220E-015 -4.86845E-015 -9.43273E-007 -1.71165E-004  1.74450E-003  2.93701E-007  1.50329E-006  2.63536E-006  2.52986E-006  7.23224E-006  1.64942E-008  1.35297E+000
  33000  0.00000E+00  0.00000E+000  3.47284E-019  5.72375E-015 -5.44445E-015 -4.86620E-015 -8.54447E-007 -1.71269E-004  1.74482E-003  2.93311E-007  1.50327E-006  2.63460E-006  2.52953E-006  7.23330E-006  1.65001E-008  1.35296E+000
  33100  0.00000E+00  0.00000E+000  3.47277E-019  5.73077E-015 -5.44807E-015 -4.86486E-015 -7.75249E-007 -1.71380E-004  1.74518E-003  2.92957E-007  1.50326E-006  2.63391E-006  2.52925E-006  7.23440E-006  1.65099E-008  1.35296E+000
  33200  0.00000E+00  0.00000E+000  3.47270E-019  5.73794E-015 -5.45065E-015 -4.86245E-015 -7.28775E-007 -1.71500E-004  1.74562E-003  2.92629E-007  1.50326E-006  2.63326E-006  2.52898E-006  7.23550E-006  1.65190E-008  1.35297E+000
  33300  0.00000E+00  0.00000E+000  3.47263E-019  5.74477E-015 -5.45341E-015 -4.86053E-015 -6.58513E-007 -1.71637E-004  1.74596E-003  2.92317E-007  1.50324E-006  2.63261E-006  2.52871E-006  7.23642E-006  1.65234E-008  1.35296E+000
  33400  0.00000E+00  0.00000E+000  3.47257E-019  5.75102E-015 -5.45625E-015 -4.85808E-015 -5.68330E-007 -1.71773E-004  1.74630E-003  2.92025E-007  1.50323E-006  2.63201E-006  2.52845E-006  7.23733E-006  1.65290E-008  1.35296E+000
  33500  0.00000E+00  0.00000E+000  3.47251E-019  5.75753E-015 -5.45859E-015 -4.85518E-015 -5.00342E-007 -1.71901E-004  1.74676E-003  2.91749E-007  1.50324E-006  2.63144E-006  2.52821E-006  7.23829E-006  1.65337E-008  1.35297E+000
  33600  0.00000E+00  0.00000E+000  3.47245E-019  5.76559E-015 -5.45995E-015 -4.85284E-015 -4.19210E-007 -1.72024E-004  1.74714E-003  2.91480E-007  1.50322E-006  2.63087E-006  2.52797E-006  7.23908E-006  1.65354E-008  1.35297E+000
  33700  0.00000E+00  0.00000E+000  3.47239E-019  5.77390E-015 -5.46128E-015 -4.85004E-015 -3.25399E-007 -1.72148E-004  1.74742E-003  2.91221E-007  1.50319E-006  2.63033E-006  2.52774E-006  7.23976E-006  1.65346E-008  1.35297E+000
  33800  0.00000E+00  0.00000E+000  3.47233E-019  5.78119E-015 -5.46190E-015 -4.84716E-015 -2.47964E-007 -1.72255E-004  1.74776E-003  2.90978E-007  1.50317E-006  2.62983E-006  2.52753E-006  7.24050E-006  1.65338E-008  1.35297E+000
  33900  0.00000E+00  0.00000E+000  3.47228E-019  5.78798E-015 -5.46129E-015 -4.84448E-015 -1.74840E-007 -1.72347E-004  1.74808E-003  2.90742E-007  1.50314E-006  2.62933E-006  2.52733E-006  7.24115E-006  1.65320E-008  1.35297E+000
  34000  0.00000E+00  0.00000E+000  3.47223E-019  5.79391E-015 -5.46055E-015 -4.84116E-015 -8.85905E-008 -1.72439E-004  1.74830E-003  2.90517E-007  1.50310E-006  2.62885E-006  2.52712E-006  7.24170E-006  1.65298E-008  1.35297E+000
  34100  0.00000E+00  0.00000E+000  3.47218E-019  5.79937E-015 -5.45969E-015 -4.83854E-015 -1.21534E-008 -1.72519E-004  1.74856E-003  2.90304E-007  1.50307E-006  2.62840E-006  2.52694E-006  7.24226E-006  1.65298E-008  1.35297E+000
  34200  0.00000E+00  0.00000E+000  3.47213E-019  5.80406E-015 -5.45810E-015 -4.83542E-015  5.08287E-008 -1.72587E-004  1.74884E-003  2.90101E-007  1.50303E-006  2.62797E-006  2.52676E-006  7.24281E-006  1.65312E-008  1.35297E+000
  34300  0.00000E+00  0.00000E+000  3.47208E-019  5.80856E-015 -5.45652E-015 -4.83268E-015  1.25056E-007 -1.72649E-004  1.74904E-003  2.89904E-007  1.50299E-006  2.62755E-006  2.52658E-006  7.24326E-006  1.65332E-008  1.35297E+000
  34400  0.00000E+00  0.00000E+000  3.47203E-019  5.81281E-015 -5.45503E-015 -4.82986E-015  1.99116E-007 -1.72704E-004  1.74923E-003  2.89718E-007  1.50294E-006  2.62715E-006  2.52642E-006  7.24370E-006  1.65360E-008  1.35297E+000
  34500  0.00000E+00  0.00000E+000  3.47199E-019  5.81655E-015 -5.45341E-015 -4.82724E-015  2.56672E-007 -1.72749E-004  1.74946E-003  2.89542E-007  1.50290E-006  2.62678E-006  2.52627E-006  7.24416E-006  1.65407E-008  1.35297E+000
  34600  0.00000E+00  0.00000E+000  3.47194E-019  5.81986E-015 -5.45154E-015 -4.82452E-015  3.18665E-007 -1.72791E-004  1.74963E-003  2.89371E-007  1.50285E-006  2.62641E-006  2.52611E-006  7.24454E-006  1.65455E-008  1.35297E+000
  34700  0.00000E+00  0.00000E+000  3.47190E-019  5.82248E-015 -5.45001E-015 -4.82165E-015  3.88989E-007 -1.72835E-004  1.74976E-003  2.89210E-007  1.50280E-006  2.62605E-006  2.52597E-006  7.24491E-006  1.65509E-008  1.35297E+000
  34800  0.00000E+00  0.00000E+000  3.47186E-019  5.82475E-015 -5.44860E-015 -4.81903E-015  4.49096E-007 -1.72873E-004  1.74995E-003  2.89059E-007  1.50276E-006  2.62573E-006  2.52583E-006  7.24532E-006  1.65576E-008  1.35297E+000
  34900  0.00000E+00  0.00000E+000  3.47182E-019  5.82712E-015 -5.44720E-015 -4.81633E-015  5.05381E-007 -1.72906E-004  1.75010E-003  2.88913E-007  1.50272E-006  2.62540E-006  2.52570E-006  7.24570E-006  1.65646E-008  1.35297E+000
  35000  0.00000E+00  0.00000E+000  3.47179E-019  5.82913E-015 -5.44614E-015 -4.81351E-015  5.67400E-007 -1.72944E-004  1.75022E-003  2.88775E-007  1.50268E-006  2.62509E-006  2.52557E-006  7.24605E-006  1.65715E-008  1.35297E+000
  35100  0.00000E+00  0.00000E+000  3.47175E-019  5.83075E-015 -5.44538E-015 -4.81094E-015  6.21869E-007 -1.72981E-004  1.75038E-003  2.88646E-007  1.50265E-006  2.62480E-006  2.52545E-006  7.24645E-006  1.65786E-008  1.35297E+000
  35200  0.00000E+00  0.00000E+000  3.47172E-019  5.83219E-015 -5.44457E-015 -4.80827E-015  6.70504E-007 -1.73018E-004  1.75055E-003  2.88523E-007  1.50262E-006  2.62452E-006  2.52533E-006  7.24686E-006  1.65860E-008  1.35297E+000
  35300  0.00000E+00  0.00000E+000  3.47169E-019  5.83351E-015 -5.44406E-015 -4.80554E-015  7.24831E-007 -1.73058E-004  1.75070E-003  2.88406E-007  1.50260E-006  2.62424E-006  2.52521E-006  7.24724E-006  1.65934E-008  1.35297E+000
  35400  0.00000E+00  0.00000E+000  3.47166E-019  5.83454E-015 -5.44395E-015 -4.80296E-015  7.78085E-007 -1.73100E-004  1.75087E-003  2.88297E-007  1.50257E-006  2.62398E-006  2.52510E-006  7.24765E-006  1.66006E-008  1.35297E+000
  35500  0.00000E+00  0.00000E+000  3.47163E-019  5.83546E-015 -5.44387E-015 -4.80046E-015  8.25032E-007 -1.73140E-004  1.75108E-003  2.88192E-007  1.50256E-006  2.62373E-006  2.52499E-006  7.24810E-006  1.66081E-008  1.35297E+000
  35600  0.00000E+00  0.00000E+000  3.47160E-019  5.83631E-015 -5.44387E-015 -4.79788E-015  8.75947E-007 -1.73181E-004  1.75127E-003  2.88091E-007  1.50254E-006  2.62348E-006  2.52489E-006  7.24851E-006  1.66154E-008  1.35297E+000
  35700  0.00000E+00  0.00000E+000  3.47157E-019  5.83709E-015 -5.44433E-015 -4.79535E-015  9.28995E-007 -1.73227E-004  1.75146E-003  2.87995E-007  1.50252E-006  2.62325E-006  2.52478E-006  7.24893E-006  1.66221E-008  1.35297E+000
  35800  0.00000E+00  0.00000E+000  3.47154E-019  5.83789E-015 -5.44488E-015 -4.79304E-015  9.76632E-007 -1.73272E-004  1.75167E-003  2.87902E-007  1.50251E-006  2.62302E-006  2.52469E-006  7.24937E-006  1.66289E-008  1.35297E+000
  35900  0.00000E+00  0.00000E+000  3.47152E-019  5.83878E-015 -5.44542E-015 -4.79056E-015  1.02428E-006 -1.73316E-004  1.75187E-003  2.87813E-007  1.50250E-006  2.62280E-006  2.52459E-006  7.24980E-006  1.66353E-008  1.35298E+000
  36000  0.00000E+00  0.00000E+000  3.47149E-019  5.83957E-015 -5.44636E-015 -4.78813E-015  1.07477E-006 -1.73367E-004  1.75206E-003  2.87727E-007  1.50248E-006  2.62258E-006  2.52449E-006  7.25022E-006  1.66413E-008  1.35298E+000
  36100  0.00000E+00  0.00000E+000  3.47147E-019  5.84028E-015 -5.44738E-015 -4.78585E-015  1.12247E-006 -1.73420E-004  1.75226E-003  2.87645E-007  1.50247E-006  2.62238E-006  2.52440E-006  7.25065E-006  1.66471E-008  1.35298E+000
  36200  0.00000E+00  0.00000E+000  3.47144E-019  5.84103E-015 -5.44822E-015 -4.78345E-015  1.16847E-006 -1.73472E-004  1.75246E-003  2.87565E-007  1.50246E-006  2.62218E-006  2.52432E-006  7.25109E-006  1.66528E-008  1.35298E+000
  36300  0.00000E+00  0.00000E+000  3.47142E-019  5.84180E-015 -5.44930E-015 -4.78096E-015  1.21736E-006 -1.73528E-004  1.75265E-003  2.87488E-007  1.50246E-006  2.62198E-006  2.52423E-006  7.25151E-006  1.66582E-008  1.35298E+000
  36400  0.00000E+00  0.00000E+000  3.47140E-019  5.84257E-015 -5.45068E-015 -4.77863E-015  1.26488E-006 -1.73586E-004  1.75284E-003  2.87413E-007  1.50245E-006  2.62179E-006  2.52414E-006  7.25194E-006  1.66633E-008  1.35298E+000
  36500  0.00000E+00  0.00000E+000  3.47138E-019  5.84332E-015 -5.45205E-015 -4.77630E-015  1.30917E-006 -1.73643E-004  1.75304E-003  2.87342E-007  1.50245E-006  2.62161E-006  2.52406E-006  7.25238E-006  1.66686E-008  1.35298E+000
  36600  0.00000E+00  0.00000E+000  3.47136E-019  5.84402E-015 -5.45334E-015 -4.77382E-015  1.35541E-006 -1.73702E-004  1.75323E-003  2.87273E-007  1.50244E-006  2.62143E-006  2.52398E-006  7.25281E-006  1.66735E-008  1.35298E+000
  36700  0.00000E+00  0.00000E+000  3.47134E-019  5.84469E-015 -5.45484E-015 -4.77145E-015  1.40205E-006 -1.73761E-004  1.75342E-003  2.87206E-007  1.50244E-006  2.62126E-006  2.52390E-006  7.25324E-006  1.66780E-008  1.35298E+000
  36800  0.00000E+00  0.00000E+000  3.47131E-019  5.84540E-015 -5.45639E-015 -4.76916E-015  1.44567E-006 -1.73820E-004  1.75362E-003  2.87142E-007  1.50244E-006  2.62109E-006  2.52383E-006  7.25368E-006  1.66826E-008  1.35298E+000
  36900  0.00000E+00  0.00000E+000  3.47130E-019  5.84612E-015 -5.45787E-015 -4.76671E-015  1.48979E-006 -1.73879E-004  1.75381E-003  2.87080E-007  1.50244E-006  2.62093E-006  2.52376E-006  7.25413E-006  1.66871E-008  1.35298E+000
  37000  0.00000E+00  0.00000E+000  3.47128E-019  5.84678E-015 -5.45955E-015 -4.76433E-015  1.53498E-006 -1.73941E-004  1.75401E-003  2.87019E-007  1.50244E-006  2.62077E-006  2.52368E-006  7.25456E-006  1.66913E-008  1.35298E+000
  37100  0.00000E+00  0.00000E+000  3.47126E-019  5.84741E-015 -5.46128E-015 -4.76207E-015  1.57864E-006 -1.74004E-004  1.75421E-003  2.86961E-007  1.50245E-006  2.62061E-006  2.52361E-006  7.25501E-006  1.66955E-008  1.35298E+000
  37200  0.00000E+00  0.00000E+000  3.47124E-019  5.84807E-015 -5.46293E-015 -4.75971E-015  1.62064E-006 -1.74068E-004  1.75441E-003  2.86903E-007  1.50246E-006  2.62046E-006  2.52354E-006  7.25546E-006  1.66998E-008  1.35298E+000
  37300  0.00000E+00  0.00000E+000  3.47122E-019  5.84870E-015 -5.46471E-015 -4.75732E-015  1.66301E-006 -1.74135E-004  1.75460E-003  2.86847E-007  1.50247E-006  2.62031E-006  2.52347E-006  7.25590E-006  1.67038E-008  1.35298E+000
  37400  0.00000E+00  0.00000E+000  3.47121E-019  5.84929E-015 -5.46635E-015 -4.75504E-015  1.70571E-006 -1.74202E-004  1.75479E-003  2.86793E-007  1.50248E-006  2.62016E-006  2.52340E-006  7.25635E-006  1.67075E-008  1.35298E+000
  37500  0.00000E+00  0.00000E+000  3.47119E-019  5.84988E-015 -5.46766E-015 -4.75268E-015  1.74769E-006 -1.74265E-004  1.75498E-003  2.86741E-007  1.50249E-006  2.62002E-006  2.52333E-006  7.25681E-006  1.67116E-008  1.35298E+000
  37600  0.00000E+00  0.00000E+000  3.47117E-019  5.85048E-015 -5.46894E-015 -4.75026E-015  1.78970E-006 -1.74328E-004  1.75518E-003  2.86691E-007  1.50251E-006  2.61988E-006  2.52326E-006  7.25728E-006  1.67156E-008  1.35298E+000
  37700  0.00000E+00  0.00000E+000  3.47116E-019  5.85109E-015 -5.47036E-015 -4.74796E-015  1.83061E-006 -1.74393E-004  1.75538E-003  2.86643E-007  1.50252E-006  2.61975E-006  2.52319E-006  7.25775E-006  1.67194E-008  1.35298E+000
  37800  0.00000E+00  0.00000E+000  3.47114E-019  5.85168E-015 -5.47174E-015 -4.74569E-015  1.86971E-006 -1.74456E-004  1.75559E-003  2.86595E-007  1.50254E-006  2.61961E-006  2.52313E-006  7.25822E-006  1.67232E-008  1.35298E+000
  37900  0.00000E+00  0.00000E+000  3.47113E-019  5.85222E-015 -5.47305E-015 -4.74333E-015  1.90898E-006 -1.74519E-004  1.75580E-003  2.86549E-007  1.50256E-006  2.61948E-006  2.52306E-006  7.25870E-006  1.67269E-008  1.35298E+000
  38000  0.00000E+00  0.00000E+000  3.47111E-019  5.85279E-015 -5.47441E-015 -4.74103E-015  1.94937E-006 -1.74583E-004  1.75601E-003  2.86503E-007  1.50258E-006  2.61935E-006  2.52299E-006  7.25917E-006  1.67303E-008  1.35298E+000
  38100  0.00000E+00  0.00000E+000  3.47110E-019  5.85348E-015 -5.47575E-015 -4.73873E-015  1.98949E-006 -1.74645E-004  1.75623E-003  2.86459E-007  1.50261E-006  2.61923E-006  2.52292E-006  7.25966E-006  1.67338E-008  1.35298E+000
  38200  0.00000E+00  0.00000E+000  3.47108E-019  5.85422E-015 -5.47697E-015 -4.73623E-015  2.02955E-006 -1.74707E-004  1.75645E-003  2.86417E-007  1.50263E-006  2.61910E-006  2.52286E-006  7.26015E-006  1.67374E-008  1.35298E+000
  38300  0.00000E+00  0.00000E+000  3.47107E-019  5.85497E-015 -5.47820E-015 -4.73373E-015  2.07057E-006 -1.74769E-004  1.75667E-003  2.86375E-007  1.50266E-006  2.61898E-006  2.52279E-006  7.26063E-006  1.67407E-008  1.35298E+000
  38400  0.00000E+00  0.00000E+000  3.47106E-019  5.85572E-015 -5.47936E-015 -4.73131E-015  2.11165E-006 -1.74830E-004  1.75690E-003  2.86334E-007  1.50268E-006  2.61886E-006  2.52273E-006  7.26112E-006  1.67440E-008  1.35298E+000
  38500  0.00000E+00  0.00000E+000  3.47104E-019  5.85637E-015 -5.48055E-015 -4.72886E-015  2.15167E-006 -1.74890E-004  1.75713E-003  2.86293E-007  1.50271E-006  2.61874E-006  2.52266E-006  7.26161E-006  1.67474E-008  1.35298E+000
  38600  0.00000E+00  0.00000E+000  3.47103E-019  5.85690E-015 -5.48177E-015 -4.72648E-015  2.19189E-006 -1.74951E-004  1.75736E-003  2.86253E-007  1.50274E-006  2.61862E-006  2.52260E-006  7.26210E-006  1.67507E-008  1.35299E+000
  38700  0.00000E+00  0.00000E+000  3.47102E-019  5.85740E-015 -5.48298E-015 -4.72420E-015  2.23156E-006 -1.75012E-004  1.75758E-003  2.86214E-007  1.50277E-006  2.61850E-006  2.52253E-006  7.26258E-006  1.67540E-008  1.35299E+000
  38800  0.00000E+00  0.00000E+000  3.47100E-019  5.85789E-015 -5.48414E-015 -4.72185E-015  2.26898E-006 -1.75072E-004  1.75781E-003  2.86176E-007  1.50279E-006  2.61839E-006  2.52247E-006  7.26307E-006  1.67575E-008  1.35299E+000
  38900  0.00000E+00  0.00000E+000  3.47099E-019  5.85846E-015 -5.48531E-015 -4.71939E-015  2.30595E-006 -1.75130E-004  1.75804E-003  2.86138E-007  1.50282E-006  2.61828E-006  2.52240E-006  7.26356E-006  1.67608E-008  1.35299E+000
  39000  0.00000E+00  0.00000E+000  3.47098E-019  5.85898E-015 -5.48657E-015 -4.71693E-015  2.34217E-006 -1.75190E-004  1.75827E-003  2.86100E-007  1.50285E-006  2.61816E-006  2.52234E-006  7.26404E-006  1.67640E-008  1.35299E+000
  39100  0.00000E+00  0.00000E+000  3.47097E-019  5.85955E-015 -5.48795E-015 -4.71448E-015  2.37652E-006 -1.75250E-004  1.75850E-003  2.86062E-007  1.50288E-006  2.61805E-006  2.52228E-006  7.26452E-006  1.67674E-008  1.35299E+000
