qoi,mapCR,model,run,metric,shift,Tmin,Tmax
T,GONG2152,AWSoM,3,29035.466668047542,0,0.2,0.8
T,GONG2152,AWSoM,4,33585.82486772736,-7,0.2,0.8
T,GONG2152,AWSoM,5,26583.013419154544,0,0.2,0.8
T,GONG2152,AWSoM,6,26771.176118815427,1,0.2,0.8
T,ADAPT2152,AWSoM,1,43940.39695301683,-1,0.2,0.8
T,ADAPT2152,AWSoM,2,37837.891878019516,-1,0.2,0.8
T,ADAPT2152,AWSoM,3,46724.40229573075,0,0.2,0.8
T,ADAPT2152,AWSoM,4,45424.229483925476,-2,0.2,0.8
T,ADAPT2152,AWSoM,5,45121.0142844957,-2,0.2,0.8
T,ADAPT2152,AWSoM,6,51210.98747021381,1,0.2,0.8
T,GONG2154,AWSoM,1,55760.79769204549,1,0.2,0.8
T,GONG2154,AWSoM,2,53228.56127703547,-2,0.2,0.8
T,GONG2154,AWSoM,3,56489.78705802349,-3,0.2,0.8
T,GONG2154,AWSoM,4,59088.599313611194,0,0.2,0.8
T,GONG2154,AWSoM,5,60487.292301887595,-4,0.2,0.8
T,GONG2154,AWSoM,6,48627.88020982528,-1,0.2,0.8
T,ADAPT2154,AWSoM,1,94028.13310937518,0,0.2,0.8
T,ADAPT2154,AWSoM,2,98078.83288046203,0,0.2,0.8
T,ADAPT2154,AWSoM,3,97608.5608623767,0,0.2,0.8
T,ADAPT2154,AWSoM,4,97790.3420463398,1,0.2,0.8
T,ADAPT2154,AWSoM,5,99675.55725419498,1,0.2,0.8
T,ADAPT2154,AWSoM,6,100697.11624835867,0,0.2,0.8
T,GONG2208,AWSoMR,1,85951.21971158205,2,0.2,0.8
T,GONG2208,AWSoMR,2,96006.96399896275,1,0.2,0.8
T,GONG2208,AWSoMR,3,92484.0131670015,5,0.2,0.8
T,GONG2208,AWSoMR,4,121193.09214427833,4,0.2,0.8
T,GONG2208,AWSoMR,5,87802.05157169263,-1,0.2,0.8
T,GONG2208,AWSoMR,6,89907.62098750683,10,0.2,0.8
T,ADAPT2208,AWSoMR,1,96248.78568661606,-5,0.2,0.8
T,ADAPT2208,AWSoMR,2,86247.05835170338,1,0.2,0.8
T,ADAPT2208,AWSoMR,3,96446.74934505059,-5,0.2,0.8
T,ADAPT2208,AWSoMR,4,93193.41265535803,0,0.2,0.8
T,ADAPT2208,AWSoMR,5,89665.82441431492,-4,0.2,0.8
T,ADAPT2208,AWSoMR,6,91052.65293679187,-2,0.2,0.8
T,GONG2209,AWSoMR,1,75958.56876413878,5,0.2,0.8
T,GONG2209,AWSoMR,2,97063.54684406886,2,0.2,0.8
T,GONG2209,AWSoMR,3,112803.47721818252,1,0.2,0.8
T,GONG2209,AWSoMR,4,75033.65640048526,4,0.2,0.8
T,GONG2209,AWSoMR,5,81706.6066311482,4,0.2,0.8
T,GONG2209,AWSoMR,6,78516.8628504037,4,0.2,0.8
T,ADAPT2209,AWSoMR,1,91331.56553436002,4,0.2,0.8
T,ADAPT2209,AWSoMR,2,97081.3427914639,-2,0.2,0.8
T,ADAPT2209,AWSoMR,3,89802.10219784452,4,0.2,0.8
T,ADAPT2209,AWSoMR,4,91960.81735092908,-3,0.2,0.8
T,ADAPT2209,AWSoMR,5,92838.87863297664,-1,0.2,0.8
T,ADAPT2209,AWSoMR,6,92173.66046948147,3,0.2,0.8
T,GONG2152,AWSoMR,1,35147.20371955227,0,0.2,0.8
T,GONG2152,AWSoMR,2,34370.065077286636,2,0.2,0.8
T,GONG2152,AWSoMR,3,34491.12463760832,4,0.2,0.8
T,GONG2152,AWSoMR,4,34835.16991796894,0,0.2,0.8
T,GONG2152,AWSoMR,5,34066.51991291062,2,0.2,0.8
T,GONG2152,AWSoMR,6,32102.299023866384,-2,0.2,0.8
T,ADAPT2152,AWSoMR,1,146528.97220711166,6,0.2,0.8
T,ADAPT2152,AWSoMR,2,51609.16916872768,2,0.2,0.8
T,ADAPT2152,AWSoMR,3,1.2092362933268768e6,-12,0.2,0.8
T,ADAPT2152,AWSoMR,6,49839.669070398275,4,0.2,0.8
T,GONG2154,AWSoMR,1,62793.548197393626,1,0.2,0.8
T,GONG2154,AWSoMR,2,55408.68690465001,0,0.2,0.8
T,GONG2154,AWSoMR,3,65050.2581361174,2,0.2,0.8
T,GONG2154,AWSoMR,4,77952.43866590713,1,0.2,0.8
T,GONG2154,AWSoMR,5,56226.08135868043,6,0.2,0.8
T,GONG2154,AWSoMR,6,63721.873798486624,-5,0.2,0.8
T,ADAPT2154,AWSoMR,1,228921.02470779666,-2,0.2,0.8
T,ADAPT2154,AWSoMR,2,84767.06304809106,1,0.2,0.8
T,ADAPT2154,AWSoMR,3,110922.08874547742,-2,0.2,0.8
T,ADAPT2154,AWSoMR,4,94416.59810415457,1,0.2,0.8
T,ADAPT2154,AWSoMR,5,97649.21189743167,1,0.2,0.8
T,ADAPT2154,AWSoMR,6,93180.37003913909,-1,0.2,0.8
B,GONG2208,AWSoM,1,2.428766268201592,3,0.2,0.8
B,GONG2208,AWSoM,2,3.8359387491454173,2,0.2,0.8
B,GONG2208,AWSoM,3,2.4161724742472055,-6,0.2,0.8
B,GONG2208,AWSoM,4,4.781984787813549,2,0.2,0.8
B,GONG2208,AWSoM,5,4.027470595920556,0,0.2,0.8
B,GONG2208,AWSoM,6,2.626496911635698,-6,0.2,0.8
B,ADAPT2208,AWSoM,1,4.086960222367385,-1,0.2,0.8
B,ADAPT2208,AWSoM,2,2.195204346268216,4,0.2,0.8
B,ADAPT2208,AWSoM,3,2.414399894710223,0,0.2,0.8
B,ADAPT2208,AWSoM,4,2.361476539629446,-2,0.2,0.8
B,ADAPT2208,AWSoM,5,3.670755864978825,-1,0.2,0.8
B,ADAPT2208,AWSoM,6,3.962388119547557,-1,0.2,0.8
B,GONG2209,AWSoM,1,4.150175695120477,2,0.2,0.8
B,GONG2209,AWSoM,2,4.468475308815951,2,0.2,0.8
B,GONG2209,AWSoM,3,2.3028312544288534,5,0.2,0.8
B,GONG2209,AWSoM,4,3.6050622490732787,4,0.2,0.8
B,GONG2209,AWSoM,5,4.186493688171212,2,0.2,0.8
B,GONG2209,AWSoM,6,2.450650990822407,4,0.2,0.8
B,ADAPT2209,AWSoM,1,1.9907491408681168,2,0.2,0.8
B,ADAPT2209,AWSoM,2,4.039077378480849,-3,0.2,0.8
B,ADAPT2209,AWSoM,3,2.7030090085559255,-3,0.2,0.8
B,ADAPT2209,AWSoM,4,3.0477994117793834,2,0.2,0.8
B,ADAPT2209,AWSoM,5,3.9016327098149155,-4,0.2,0.8
B,ADAPT2209,AWSoM,6,4.313270682629354,-2,0.2,0.8
B,GONG2152,AWSoM,1,3.236791805611558,-1,0.2,0.8
B,GONG2152,AWSoM,2,6.109975453297117,-2,0.2,0.8
B,GONG2152,AWSoM,3,7.350892788723722,0,0.2,0.8
B,GONG2152,AWSoM,4,3.226912832052401,-7,0.2,0.8
B,GONG2152,AWSoM,5,4.123212807717616,0,0.2,0.8
B,GONG2152,AWSoM,6,4.770114952543745,1,0.2,0.8
B,ADAPT2152,AWSoM,1,6.845448630256172,-1,0.2,0.8
B,ADAPT2152,AWSoM,2,7.1170255431205165,-1,0.2,0.8
B,ADAPT2152,AWSoM,3,5.2524701233452395,0,0.2,0.8
B,ADAPT2152,AWSoM,4,3.7417418904144144,-2,0.2,0.8
B,ADAPT2152,AWSoM,5,6.543008496223028,-2,0.2,0.8
B,ADAPT2152,AWSoM,6,3.9678324901553848,1,0.2,0.8
