qoi,mapCR,model,run,metric,shift,Tmin,Tmax
T,GONG2209,AWSoMR,3,102224.25381007783,48,0.2,0.8
T,GONG2209,AWSoMR,4,71261.9590594836,48,0.2,0.8
T,GONG2209,AWSoMR,5,82484.70721630962,21,0.2,0.8
T,GONG2209,AWSoMR,6,52511.23031635839,48,0.2,0.8
T,ADAPT2209,AWSoMR,1,77713.10080797445,18,0.2,0.8
T,ADAPT2209,AWSoMR,2,94154.84991945443,-15,0.2,0.8
T,ADAPT2209,AWSoMR,3,88279.33285863447,31,0.2,0.8
T,ADAPT2209,AWSoMR,4,96406.16438175416,-45,0.2,0.8
T,ADAPT2209,AWSoMR,5,93170.25032599912,-6,0.2,0.8
T,ADAPT2209,AWSoMR,6,91672.691022322,20,0.2,0.8
T,GONG2152,AWSoMR,1,37091.53412513364,48,0.2,0.8
T,GONG2152,AWSoMR,2,36843.18930994692,48,0.2,0.8
T,GONG2152,AWSoMR,3,36253.16917248135,48,0.2,0.8
T,GONG2152,AWSoMR,4,36001.75513375402,48,0.2,0.8
T,GONG2152,AWSoMR,5,35660.922831201875,48,0.2,0.8
T,GONG2152,AWSoMR,6,33711.55198289307,-30,0.2,0.8
T,ADAPT2152,AWSoMR,1,118523.30985281663,48,0.2,0.8
T,ADAPT2152,AWSoMR,2,51807.636452388986,48,0.2,0.8
T,ADAPT2152,AWSoMR,3,1.1299801527159102e6,-48,0.2,0.8
T,ADAPT2152,AWSoMR,6,47248.37672256355,48,0.2,0.8
T,GONG2154,AWSoMR,1,53523.71571436832,17,0.2,0.8
T,GONG2154,AWSoMR,2,56052.372535228074,-1,0.2,0.8
T,GONG2154,AWSoMR,3,49840.111280920784,48,0.2,0.8
T,GONG2154,AWSoMR,4,65025.00839806678,48,0.2,0.8
T,GONG2154,AWSoMR,5,47503.70641348731,48,0.2,0.8
T,GONG2154,AWSoMR,6,65329.68174807214,-48,0.2,0.8
T,ADAPT2154,AWSoMR,1,221107.38438989798,-48,0.2,0.8
T,ADAPT2154,AWSoMR,2,95210.77678011809,-48,0.2,0.8
T,ADAPT2154,AWSoMR,3,109188.25730104528,-48,0.2,0.8
T,ADAPT2154,AWSoMR,4,98146.4618749916,48,0.2,0.8
T,ADAPT2154,AWSoMR,5,97731.88707583475,48,0.2,0.8
T,ADAPT2154,AWSoMR,6,82826.94777589674,-48,0.2,0.8
B,GONG2208,AWSoM,1,2.7101523638741454,48,0.2,0.8
B,GONG2208,AWSoM,2,3.982425228538492,48,0.2,0.8
B,GONG2208,AWSoM,3,2.470219839361921,-20,0.2,0.8
B,GONG2208,AWSoM,4,4.752571795845033,48,0.2,0.8
B,GONG2208,AWSoM,5,4.085639171061755,48,0.2,0.8
B,GONG2208,AWSoM,6,2.744508169626316,-29,0.2,0.8
B,ADAPT2208,AWSoM,1,3.532508702090317,-48,0.2,0.8
B,ADAPT2208,AWSoM,2,2.2004813060353685,14,0.2,0.8
B,ADAPT2208,AWSoM,3,2.4308545372046666,1,0.2,0.8
B,ADAPT2208,AWSoM,4,2.1937344694343333,-24,0.2,0.8
B,ADAPT2208,AWSoM,5,3.3505176806181245,-42,0.2,0.8
B,ADAPT2208,AWSoM,6,3.730517973636769,-36,0.2,0.8
B,GONG2209,AWSoM,1,4.071760695849681,48,0.2,0.8
B,GONG2209,AWSoM,2,4.406577677851704,48,0.2,0.8
B,GONG2209,AWSoM,3,2.1545381551094347,37,0.2,0.8
B,GONG2209,AWSoM,4,3.2997176602253897,42,0.2,0.8
B,GONG2209,AWSoM,5,4.0635727769716885,48,0.2,0.8
B,GONG2209,AWSoM,6,2.547147947008646,13,0.2,0.8
B,ADAPT2209,AWSoM,1,2.5196081455383488,29,0.2,0.8
B,ADAPT2209,AWSoM,2,4.118978166398427,-11,0.2,0.8
B,ADAPT2209,AWSoM,3,2.6964560972776943,-14,0.2,0.8
B,ADAPT2209,AWSoM,4,3.2042590921330234,21,0.2,0.8
B,ADAPT2209,AWSoM,5,3.8273436858119245,-8,0.2,0.8
B,ADAPT2209,AWSoM,6,3.97699928054971,-48,0.2,0.8
B,GONG2152,AWSoM,1,3.016649624313956,-27,0.2,0.8
B,GONG2152,AWSoM,2,5.504471313132624,-48,0.2,0.8
B,GONG2152,AWSoM,3,7.365014289207697,1,0.2,0.8
B,GONG2152,AWSoM,4,3.3571165267848517,-48,0.2,0.8
B,GONG2152,AWSoM,5,4.735951688890427,48,0.2,0.8
B,GONG2152,AWSoM,6,5.4894057905766225,48,0.2,0.8
B,ADAPT2152,AWSoM,1,6.679112135639149,-48,0.2,0.8
B,ADAPT2152,AWSoM,2,6.850317782558826,-30,0.2,0.8
B,ADAPT2152,AWSoM,3,5.5143812981643805,24,0.2,0.8
B,ADAPT2152,AWSoM,4,4.085077570883282,-48,0.2,0.8
B,ADAPT2152,AWSoM,5,6.429517490467881,-48,0.2,0.8
B,ADAPT2152,AWSoM,6,4.409850090179066,48,0.2,0.8
B,GONG2154,AWSoM,1,6.947673585751624,48,0.2,0.8
B,GONG2154,AWSoM,2,3.897565949749626,-48,0.2,0.8
B,GONG2154,AWSoM,3,6.4484015661067895,-48,0.2,0.8
B,GONG2154,AWSoM,4,4.2245842818146,2,0.2,0.8
B,GONG2154,AWSoM,5,4.60595659689996,-48,0.2,0.8
B,GONG2154,AWSoM,6,6.0401230200140015,-13,0.2,0.8
B,ADAPT2154,AWSoM,1,7.7288066002487295,8,0.2,0.8
B,ADAPT2154,AWSoM,2,5.267102743145202,-48,0.2,0.8
B,ADAPT2154,AWSoM,3,5.997161456524082,-48,0.2,0.8
B,ADAPT2154,AWSoM,4,5.617821200233674,14,0.2,0.8
B,ADAPT2154,AWSoM,5,6.029033215837506,25,0.2,0.8
B,ADAPT2154,AWSoM,6,7.381590023545716,48,0.2,0.8
B,GONG2208,AWSoMR,1,2.966871448154951,44,0.2,0.8
B,GONG2208,AWSoMR,2,4.100848090562453,-48,0.2,0.8
B,GONG2208,AWSoMR,3,2.82801428626862,48,0.2,0.8
B,GONG2208,AWSoMR,4,3.236954072735909,48,0.2,0.8
B,GONG2208,AWSoMR,5,2.305354220277721,48,0.2,0.8
B,GONG2208,AWSoMR,6,2.4511866363501595,48,0.2,0.8
B,ADAPT2208,AWSoMR,1,4.569454513837097,-48,0.2,0.8
B,ADAPT2208,AWSoMR,2,3.8890842947263877,-48,0.2,0.8
B,ADAPT2208,AWSoMR,3,3.3704695386314913,-48,0.2,0.8
B,ADAPT2208,AWSoMR,4,3.6490608125061743,-48,0.2,0.8
B,ADAPT2208,AWSoMR,5,4.858829756133421,-48,0.2,0.8
B,ADAPT2208,AWSoMR,6,3.087819764588947,-48,0.2,0.8
B,GONG2209,AWSoMR,1,5.866775678883371,38,0.2,0.8
B,GONG2209,AWSoMR,2,4.12580680225877,48,0.2,0.8
B,GONG2209,AWSoMR,3,4.13114789813042,48,0.2,0.8
B,GONG2209,AWSoMR,4,2.8752514141090764,48,0.2,0.8
B,GONG2209,AWSoMR,5,2.368371370540064,21,0.2,0.8
B,GONG2209,AWSoMR,6,4.530199449148067,48,0.2,0.8
B,ADAPT2209,AWSoMR,1,4.013247045688673,18,0.2,0.8
B,ADAPT2209,AWSoMR,2,4.205744877656313,-15,0.2,0.8
B,ADAPT2209,AWSoMR,3,3.1436032090109784,31,0.2,0.8
B,ADAPT2209,AWSoMR,4,4.2473801498716774,-45,0.2,0.8
B,ADAPT2209,AWSoMR,5,3.3993473247806096,-6,0.2,0.8
B,ADAPT2209,AWSoMR,6,3.032434789570287,20,0.2,0.8
B,GONG2152,AWSoMR,1,3.342884493230121,48,0.2,0.8
B,GONG2152,AWSoMR,2,3.4652444721292763,48,0.2,0.8
B,GONG2152,AWSoMR,3,3.3497928532151593,48,0.2,0.8
B,GONG2152,AWSoMR,4,3.3268272660295444,48,0.2,0.8
B,GONG2152,AWSoMR,5,4.391672797710051,48,0.2,0.8
B,GONG2152,AWSoMR,6,4.193154829824556,-30,0.2,0.8
B,ADAPT2152,AWSoMR,1,312.0801050469635,48,0.2,0.8
B,ADAPT2152,AWSoMR,2,4.17568750341256,48,0.2,0.8
B,ADAPT2152,AWSoMR,3,4532.644081067415,-48,0.2,0.8
B,ADAPT2152,AWSoMR,6,4.783647239564396,48,0.2,0.8
B,GONG2154,AWSoMR,1,4.478249897800128,17,0.2,0.8
B,GONG2154,AWSoMR,2,4.311958262938593,-1,0.2,0.8
B,GONG2154,AWSoMR,3,5.297861519971112,48,0.2,0.8
B,GONG2154,AWSoMR,4,3.8619961268410967,48,0.2,0.8
B,GONG2154,AWSoMR,5,7.592803029768266,48,0.2,0.8
B,GONG2154,AWSoMR,6,3.8245297738916135,-48,0.2,0.8
B,ADAPT2154,AWSoMR,1,1068.029275433739,-48,0.2,0.8
B,ADAPT2154,AWSoMR,2,6.991629250963891,-48,0.2,0.8
B,ADAPT2154,AWSoMR,3,6.062825525162351,-48,0.2,0.8
B,ADAPT2154,AWSoMR,4,7.660383211638657,48,0.2,0.8
B,ADAPT2154,AWSoMR,5,8.590658883239916,48,0.2,0.8
B,ADAPT2154,AWSoMR,6,8.102449027016387,-48,0.2,0.8
