qoi,mapCR,model,t,value
Ur,GONG2208,AWSoM,634,348.0
Ur,GONG2208,AWSoM,635,362.0
Ur,GONG2208,AWSoM,636,369.0
Ur,GONG2208,AWSoM,637,368.0
Ur,GONG2208,AWSoM,638,370.0
Ur,GONG2208,AWSoM,639,370.0
Ur,GONG2208,AWSoM,640,369.0
Ur,GONG2208,AWSoM,641,370.0
Ur,GONG2208,AWSoM,642,365.0
Ur,GONG2208,AWSoM,643,386.0
Ur,GONG2208,AWSoM,644,391.0
Ur,GONG2208,AWSoM,645,383.0
Ur,GONG2208,AWSoM,646,379.0
Ur,GONG2208,AWSoM,647,381.0
Ur,GONG2208,AWSoM,648,364.0
Ur,GONG2208,AWSoM,649,373.0
Ur,GONG2208,AWSoM,650,377.0
Ur,GONG2208,AWSoM,651,389.0
Ur,GONG2208,AWSoM,652,417.0
Ur,GONG2208,AWSoM,653,434.0
Ur,GONG2208,AWSoM,654,461.0
Ur,GONG2208,AWSoM,655,471.0
Ur,GONG2208,AWSoM,656,488.0
Ur,GONG2208,AWSoM,657,501.0
Ur,GONG2208,AWSoM,658,533.0
Ur,GONG2208,AWSoM,659,545.0
Ur,GONG2208,AWSoM,660,557.0
Ur,GONG2208,AWSoM,661,559.0
Ur,GONG2208,AWSoM,662,553.0
Ur,GONG2208,AWSoM,663,549.0
Ur,GONG2208,AWSoM,664,544.0
Ur,GONG2208,AWSoM,665,529.0
Ur,GONG2208,AWSoM,666,491.0
Ur,GONG2208,AWSoM,667,494.0
Ur,GONG2208,AWSoM,668,477.0
Ur,GONG2208,AWSoM,669,454.0
Ur,GONG2208,AWSoM,670,451.0
Ur,GONG2208,AWSoM,671,453.0
Ur,GONG2208,AWSoM,672,442.0
Ur,GONG2208,AWSoM,673,445.0
Ur,GONG2208,AWSoM,674,449.0
Ur,GONG2208,AWSoM,675,442.0
Ur,GONG2208,AWSoM,676,450.0
Ur,GONG2208,AWSoM,677,456.0
Ur,GONG2208,AWSoM,678,464.0
Ur,GONG2208,AWSoM,679,459.0
Ur,GONG2208,AWSoM,680,454.0
Ur,GONG2208,AWSoM,681,448.0
Ur,GONG2208,AWSoM,682,454.0
Ur,GONG2208,AWSoM,683,445.0
Ur,GONG2208,AWSoM,684,433.0
Ur,GONG2208,AWSoM,685,427.0
Ur,GONG2208,AWSoM,686,439.0
Ur,GONG2208,AWSoM,687,442.0
Ur,GONG2208,AWSoM,688,437.0
Ur,GONG2208,AWSoM,689,438.0
Ur,GONG2208,AWSoM,690,440.0
Ur,GONG2208,AWSoM,691,454.0
Ur,GONG2208,AWSoM,692,467.0
Ur,GONG2208,AWSoM,693,481.0
Ur,GONG2208,AWSoM,694,478.0
Ur,GONG2208,AWSoM,695,478.0
Ur,GONG2208,AWSoM,696,483.0
Ur,GONG2208,AWSoM,697,476.0
Ur,GONG2208,AWSoM,698,474.0
Ur,GONG2208,AWSoM,699,458.0
Ur,GONG2208,AWSoM,700,463.0
Ur,GONG2208,AWSoM,701,437.0
Ur,GONG2208,AWSoM,702,422.0
Ur,GONG2208,AWSoM,703,416.0
Ur,GONG2208,AWSoM,704,419.0
Ur,GONG2208,AWSoM,705,437.0
Ur,GONG2208,AWSoM,706,438.0
Ur,GONG2208,AWSoM,707,441.0
Ur,GONG2208,AWSoM,708,439.0
Ur,GONG2208,AWSoM,709,428.0
Ur,GONG2208,AWSoM,710,429.0
Ur,GONG2208,AWSoM,711,426.0
Ur,GONG2208,AWSoM,712,428.0
Ur,GONG2208,AWSoM,713,416.0
Ur,GONG2208,AWSoM,714,431.0
Ur,GONG2208,AWSoM,715,430.0
Ur,GONG2208,AWSoM,716,431.0
Ur,GONG2208,AWSoM,717,433.0
Ur,GONG2208,AWSoM,718,428.0
Ur,GONG2208,AWSoM,719,425.0
Ur,GONG2208,AWSoM,720,426.0
Ur,ADAPT2208,AWSoM,1,522.0
Ur,ADAPT2208,AWSoM,2,537.0
Ur,ADAPT2208,AWSoM,3,530.0
Ur,ADAPT2208,AWSoM,4,541.0
Ur,ADAPT2208,AWSoM,5,521.0
Ur,ADAPT2208,AWSoM,6,529.0
Ur,ADAPT2208,AWSoM,7,548.0
Ur,ADAPT2208,AWSoM,8,556.0
Ur,ADAPT2208,AWSoM,9,569.0
Ur,ADAPT2208,AWSoM,10,573.0
Ur,ADAPT2208,AWSoM,11,564.0
Ur,ADAPT2208,AWSoM,12,550.0
Ur,ADAPT2208,AWSoM,13,538.0
Ur,ADAPT2208,AWSoM,14,538.0
Ur,ADAPT2208,AWSoM,15,528.0
Ur,ADAPT2208,AWSoM,16,550.0
Ur,ADAPT2208,AWSoM,17,550.0
Ur,ADAPT2208,AWSoM,18,544.0
Ur,ADAPT2208,AWSoM,19,552.0
Ur,ADAPT2208,AWSoM,20,619.0
Ur,ADAPT2208,AWSoM,21,616.0
Ur,ADAPT2208,AWSoM,22,617.0
Ur,ADAPT2208,AWSoM,23,606.0
Ur,ADAPT2208,AWSoM,24,603.0
Ur,ADAPT2208,AWSoM,25,587.0
Ur,ADAPT2208,AWSoM,26,582.0
Ur,ADAPT2208,AWSoM,27,573.0
Ur,ADAPT2208,AWSoM,28,564.0
Ur,ADAPT2208,AWSoM,29,562.0
Ur,ADAPT2208,AWSoM,30,560.0
Ur,ADAPT2208,AWSoM,31,579.0
Ur,ADAPT2208,AWSoM,32,566.0
Ur,ADAPT2208,AWSoM,33,549.0
Ur,ADAPT2208,AWSoM,34,542.0
Ur,ADAPT2208,AWSoM,35,535.0
Ur,ADAPT2208,AWSoM,36,520.0
Ur,ADAPT2208,AWSoM,37,528.0
Ur,ADAPT2208,AWSoM,38,537.0
Ur,ADAPT2208,AWSoM,39,536.0
Ur,ADAPT2208,AWSoM,40,532.0
Ur,ADAPT2208,AWSoM,41,512.0
Ur,ADAPT2208,AWSoM,42,507.0
Ur,ADAPT2208,AWSoM,43,505.0
Ur,ADAPT2208,AWSoM,44,501.0
Ur,ADAPT2208,AWSoM,45,502.0
Ur,ADAPT2208,AWSoM,46,518.0
Ur,ADAPT2208,AWSoM,47,536.0
Ur,ADAPT2208,AWSoM,48,536.0
Ur,ADAPT2208,AWSoM,49,538.0
Ur,ADAPT2208,AWSoM,50,535.0
Ur,ADAPT2208,AWSoM,51,538.0
Ur,ADAPT2208,AWSoM,52,534.0
Ur,ADAPT2208,AWSoM,53,538.0
Ur,ADAPT2208,AWSoM,54,532.0
Ur,ADAPT2208,AWSoM,55,545.0
Ur,ADAPT2208,AWSoM,56,540.0
Ur,ADAPT2208,AWSoM,57,538.0
Ur,ADAPT2208,AWSoM,58,536.0
Ur,ADAPT2208,AWSoM,59,522.0
Ur,ADAPT2208,AWSoM,60,521.0
Ur,ADAPT2208,AWSoM,61,514.0
Ur,ADAPT2208,AWSoM,62,504.0
Ur,ADAPT2208,AWSoM,63,503.0
Ur,ADAPT2208,AWSoM,64,500.0
Ur,ADAPT2208,AWSoM,65,505.0
Ur,ADAPT2208,AWSoM,66,500.0
Ur,ADAPT2208,AWSoM,67,491.0
Ur,ADAPT2208,AWSoM,68,485.0
Ur,ADAPT2208,AWSoM,69,482.0
Ur,ADAPT2208,AWSoM,70,475.0
Ur,ADAPT2208,AWSoM,71,472.0
Ur,ADAPT2208,AWSoM,72,471.0
Ur,ADAPT2208,AWSoM,73,473.0
Ur,ADAPT2208,AWSoM,74,458.0
Ur,ADAPT2208,AWSoM,75,453.0
Ur,ADAPT2208,AWSoM,76,452.0
Ur,ADAPT2208,AWSoM,77,455.0
Ur,ADAPT2208,AWSoM,78,460.0
Ur,ADAPT2208,AWSoM,79,449.0
Ur,ADAPT2208,AWSoM,80,447.0
Ur,ADAPT2208,AWSoM,81,442.0
Ur,ADAPT2208,AWSoM,82,443.0
Ur,ADAPT2208,AWSoM,83,437.0
Ur,ADAPT2208,AWSoM,84,429.0
Ur,ADAPT2208,AWSoM,85,419.0
Ur,ADAPT2208,AWSoM,86,401.0
Ur,ADAPT2208,AWSoM,87,387.0
Ur,ADAPT2208,AWSoM,88,382.0
Ur,ADAPT2208,AWSoM,89,375.0
Ur,ADAPT2208,AWSoM,90,377.0
Ur,ADAPT2208,AWSoM,91,378.0
Ur,ADAPT2208,AWSoM,92,378.0
Ur,ADAPT2208,AWSoM,93,379.0
Ur,ADAPT2208,AWSoM,94,375.0
Ur,ADAPT2208,AWSoM,95,377.0
Ur,ADAPT2208,AWSoM,96,371.0
Ur,ADAPT2208,AWSoM,97,380.0
Ur,ADAPT2208,AWSoM,98,392.0
Ur,ADAPT2208,AWSoM,99,386.0
Ur,ADAPT2208,AWSoM,100,385.0
Ur,ADAPT2208,AWSoM,101,380.0
Ur,ADAPT2208,AWSoM,102,373.0
Ur,ADAPT2208,AWSoM,103,373.0
Ur,ADAPT2208,AWSoM,104,373.0
Ur,ADAPT2208,AWSoM,105,375.0
Ur,ADAPT2208,AWSoM,106,381.0
Ur,ADAPT2208,AWSoM,107,387.0
Ur,ADAPT2208,AWSoM,108,391.0
Ur,ADAPT2208,AWSoM,109,386.0
Ur,ADAPT2208,AWSoM,110,382.0
Ur,ADAPT2208,AWSoM,111,378.0
Ur,ADAPT2208,AWSoM,112,375.0
Ur,ADAPT2208,AWSoM,113,384.0
Ur,ADAPT2208,AWSoM,114,375.0
Ur,ADAPT2208,AWSoM,115,371.0
Ur,ADAPT2208,AWSoM,116,371.0
Ur,ADAPT2208,AWSoM,117,374.0
Ur,ADAPT2208,AWSoM,118,393.0
Ur,ADAPT2208,AWSoM,119,391.0
Ur,ADAPT2208,AWSoM,120,390.0
Ur,ADAPT2208,AWSoM,121,391.0
Ur,ADAPT2208,AWSoM,122,395.0
Ur,ADAPT2208,AWSoM,123,383.0
Ur,ADAPT2208,AWSoM,124,372.0
Ur,ADAPT2208,AWSoM,125,372.0
Ur,ADAPT2208,AWSoM,126,374.0
Ur,ADAPT2208,AWSoM,127,375.0
Ur,ADAPT2208,AWSoM,128,384.0
Ur,ADAPT2208,AWSoM,129,383.0
Ur,ADAPT2208,AWSoM,130,382.0
Ur,ADAPT2208,AWSoM,131,387.0
Ur,ADAPT2208,AWSoM,132,384.0
Ur,ADAPT2208,AWSoM,133,379.0
Ur,ADAPT2208,AWSoM,134,382.0
Ur,ADAPT2208,AWSoM,135,393.0
Ur,ADAPT2208,AWSoM,136,395.0
Ur,ADAPT2208,AWSoM,137,382.0
Ur,ADAPT2208,AWSoM,138,378.0
Ur,ADAPT2208,AWSoM,139,373.0
Ur,ADAPT2208,AWSoM,140,372.0
Ur,ADAPT2208,AWSoM,141,367.0
Ur,ADAPT2208,AWSoM,142,366.0
Ur,ADAPT2208,AWSoM,143,365.0
Ur,ADAPT2208,AWSoM,144,364.0
Ur,ADAPT2208,AWSoM,145,361.0
Ur,ADAPT2208,AWSoM,146,359.0
Ur,ADAPT2208,AWSoM,147,353.0
Ur,ADAPT2208,AWSoM,148,353.0
Ur,ADAPT2208,AWSoM,149,351.0
Ur,ADAPT2208,AWSoM,150,355.0
Ur,ADAPT2208,AWSoM,151,348.0
Ur,ADAPT2208,AWSoM,152,344.0
Ur,ADAPT2208,AWSoM,153,339.0
Ur,ADAPT2208,AWSoM,154,335.0
Ur,ADAPT2208,AWSoM,155,331.0
Ur,ADAPT2208,AWSoM,156,324.0
Ur,ADAPT2208,AWSoM,157,321.0
Ur,ADAPT2208,AWSoM,158,319.0
Ur,ADAPT2208,AWSoM,159,317.0
Ur,ADAPT2208,AWSoM,160,315.0
Ur,ADAPT2208,AWSoM,161,317.0
Ur,ADAPT2208,AWSoM,162,336.0
Ur,ADAPT2208,AWSoM,163,342.0
Ur,ADAPT2208,AWSoM,164,347.0
Ur,ADAPT2208,AWSoM,165,345.0
Ur,ADAPT2208,AWSoM,166,348.0
Ur,ADAPT2208,AWSoM,167,346.0
Ur,ADAPT2208,AWSoM,168,336.0
Ur,ADAPT2208,AWSoM,169,351.0
Ur,ADAPT2208,AWSoM,170,353.0
Ur,ADAPT2208,AWSoM,171,343.0
Ur,ADAPT2208,AWSoM,172,339.0
Ur,ADAPT2208,AWSoM,173,341.0
Ur,ADAPT2208,AWSoM,174,342.0
Ur,ADAPT2208,AWSoM,175,340.0
Ur,ADAPT2208,AWSoM,176,337.0
Ur,ADAPT2208,AWSoM,177,337.0
Ur,ADAPT2208,AWSoM,178,343.0
Ur,ADAPT2208,AWSoM,179,340.0
Ur,ADAPT2208,AWSoM,180,344.0
Ur,ADAPT2208,AWSoM,181,340.0
Ur,ADAPT2208,AWSoM,182,340.0
Ur,ADAPT2208,AWSoM,183,336.0
Ur,ADAPT2208,AWSoM,184,335.0
Ur,ADAPT2208,AWSoM,185,341.0
Ur,ADAPT2208,AWSoM,186,344.0
Ur,ADAPT2208,AWSoM,187,341.0
Ur,ADAPT2208,AWSoM,188,345.0
Ur,ADAPT2208,AWSoM,189,350.0
Ur,ADAPT2208,AWSoM,190,349.0
Ur,ADAPT2208,AWSoM,191,344.0
Ur,ADAPT2208,AWSoM,192,340.0
Ur,ADAPT2208,AWSoM,193,339.0
Ur,ADAPT2208,AWSoM,194,339.0
Ur,ADAPT2208,AWSoM,195,346.0
Ur,ADAPT2208,AWSoM,196,356.0
Ur,ADAPT2208,AWSoM,197,359.0
Ur,ADAPT2208,AWSoM,198,357.0
Ur,ADAPT2208,AWSoM,199,357.0
Ur,ADAPT2208,AWSoM,200,359.0
Ur,ADAPT2208,AWSoM,201,353.0
Ur,ADAPT2208,AWSoM,202,365.0
Ur,ADAPT2208,AWSoM,203,370.0
Ur,ADAPT2208,AWSoM,204,368.0
Ur,ADAPT2208,AWSoM,205,374.0
Ur,ADAPT2208,AWSoM,206,382.0
Ur,ADAPT2208,AWSoM,207,389.0
Ur,ADAPT2208,AWSoM,208,398.0
Ur,ADAPT2208,AWSoM,209,394.0
Ur,ADAPT2208,AWSoM,210,393.0
Ur,ADAPT2208,AWSoM,211,399.0
Ur,ADAPT2208,AWSoM,212,405.0
Ur,ADAPT2208,AWSoM,213,423.0
Ur,ADAPT2208,AWSoM,214,422.0
Ur,ADAPT2208,AWSoM,215,413.0
Ur,ADAPT2208,AWSoM,216,417.0
Ur,ADAPT2208,AWSoM,217,418.0
Ur,ADAPT2208,AWSoM,218,416.0
Ur,ADAPT2208,AWSoM,219,427.0
Ur,ADAPT2208,AWSoM,220,467.0
Ur,ADAPT2208,AWSoM,221,473.0
Ur,ADAPT2208,AWSoM,222,473.0
Ur,ADAPT2208,AWSoM,223,478.0
Ur,ADAPT2208,AWSoM,224,466.0
Ur,ADAPT2208,AWSoM,225,469.0
Ur,ADAPT2208,AWSoM,226,480.0
Ur,ADAPT2208,AWSoM,227,476.0
Ur,ADAPT2208,AWSoM,228,474.0
Ur,ADAPT2208,AWSoM,229,475.0
Ur,ADAPT2208,AWSoM,230,475.0
Ur,ADAPT2208,AWSoM,231,472.0
Ur,ADAPT2208,AWSoM,232,484.0
Ur,ADAPT2208,AWSoM,233,469.0
Ur,ADAPT2208,AWSoM,234,469.0
Ur,ADAPT2208,AWSoM,235,461.0
Ur,ADAPT2208,AWSoM,236,460.0
Ur,ADAPT2208,AWSoM,237,457.0
Ur,ADAPT2208,AWSoM,238,433.0
Ur,ADAPT2208,AWSoM,239,433.0
Ur,ADAPT2208,AWSoM,240,441.0
Ur,ADAPT2208,AWSoM,241,443.0
Ur,ADAPT2208,AWSoM,242,439.0
Ur,ADAPT2208,AWSoM,243,434.0
Ur,ADAPT2208,AWSoM,244,431.0
Ur,ADAPT2208,AWSoM,245,419.0
Ur,ADAPT2208,AWSoM,246,411.0
Ur,ADAPT2208,AWSoM,247,414.0
Ur,ADAPT2208,AWSoM,248,414.0
Ur,ADAPT2208,AWSoM,249,406.0
Ur,ADAPT2208,AWSoM,250,400.0
Ur,ADAPT2208,AWSoM,251,400.0
Ur,ADAPT2208,AWSoM,252,399.0
Ur,ADAPT2208,AWSoM,253,393.0
Ur,ADAPT2208,AWSoM,254,391.0
Ur,ADAPT2208,AWSoM,255,390.0
Ur,ADAPT2208,AWSoM,256,392.0
Ur,ADAPT2208,AWSoM,257,393.0
Ur,ADAPT2208,AWSoM,258,392.0
Ur,ADAPT2208,AWSoM,259,392.0
Ur,ADAPT2208,AWSoM,260,389.0
Ur,ADAPT2208,AWSoM,261,385.0
Ur,ADAPT2208,AWSoM,262,384.0
Ur,ADAPT2208,AWSoM,263,379.0
Ur,ADAPT2208,AWSoM,264,378.0
Ur,ADAPT2208,AWSoM,265,391.0
Ur,ADAPT2208,AWSoM,266,396.0
Ur,ADAPT2208,AWSoM,267,401.0
Ur,ADAPT2208,AWSoM,268,391.0
Ur,ADAPT2208,AWSoM,269,382.0
Ur,ADAPT2208,AWSoM,270,389.0
Ur,ADAPT2208,AWSoM,271,419.0
Ur,ADAPT2208,AWSoM,272,427.0
Ur,ADAPT2208,AWSoM,273,436.0
Ur,ADAPT2208,AWSoM,274,480.0
Ur,ADAPT2208,AWSoM,275,481.0
Ur,ADAPT2208,AWSoM,276,482.0
Ur,ADAPT2208,AWSoM,277,485.0
Ur,ADAPT2208,AWSoM,278,479.0
Ur,ADAPT2208,AWSoM,279,488.0
Ur,ADAPT2208,AWSoM,280,480.0
Ur,ADAPT2208,AWSoM,281,460.0
Ur,ADAPT2208,AWSoM,282,451.0
Ur,ADAPT2208,AWSoM,283,432.0
Ur,ADAPT2208,AWSoM,284,428.0
Ur,ADAPT2208,AWSoM,285,427.0
Ur,ADAPT2208,AWSoM,286,423.0
Ur,ADAPT2208,AWSoM,287,418.0
Ur,ADAPT2208,AWSoM,288,418.0
Ur,ADAPT2208,AWSoM,289,408.0
Ur,ADAPT2208,AWSoM,290,412.0
Ur,ADAPT2208,AWSoM,291,401.0
Ur,ADAPT2208,AWSoM,292,385.0
Ur,ADAPT2208,AWSoM,293,378.0
Ur,ADAPT2208,AWSoM,294,373.0
Ur,ADAPT2208,AWSoM,295,374.0
Ur,ADAPT2208,AWSoM,296,376.0
Ur,ADAPT2208,AWSoM,297,369.0
Ur,ADAPT2208,AWSoM,298,380.0
Ur,ADAPT2208,AWSoM,299,382.0
Ur,ADAPT2208,AWSoM,300,383.0
Ur,ADAPT2208,AWSoM,301,376.0
Ur,ADAPT2208,AWSoM,302,360.0
Ur,ADAPT2208,AWSoM,303,358.0
Ur,ADAPT2208,AWSoM,304,365.0
Ur,ADAPT2208,AWSoM,305,374.0
Ur,ADAPT2208,AWSoM,306,377.0
Ur,ADAPT2208,AWSoM,307,372.0
Ur,ADAPT2208,AWSoM,308,370.0
Ur,ADAPT2208,AWSoM,309,383.0
Ur,ADAPT2208,AWSoM,310,381.0
Ur,ADAPT2208,AWSoM,311,403.0
Ur,ADAPT2208,AWSoM,312,398.0
Ur,ADAPT2208,AWSoM,313,407.0
Ur,ADAPT2208,AWSoM,314,401.0
Ur,ADAPT2208,AWSoM,315,399.0
Ur,ADAPT2208,AWSoM,316,405.0
Ur,ADAPT2208,AWSoM,317,396.0
Ur,ADAPT2208,AWSoM,318,383.0
Ur,ADAPT2208,AWSoM,319,384.0
Ur,ADAPT2208,AWSoM,320,391.0
Ur,ADAPT2208,AWSoM,321,391.0
Ur,ADAPT2208,AWSoM,322,392.0
Ur,ADAPT2208,AWSoM,323,388.0
Ur,ADAPT2208,AWSoM,324,376.0
Ur,ADAPT2208,AWSoM,325,378.0
Ur,ADAPT2208,AWSoM,326,377.0
Ur,ADAPT2208,AWSoM,327,374.0
Ur,ADAPT2208,AWSoM,328,370.0
Ur,ADAPT2208,AWSoM,329,365.0
Ur,ADAPT2208,AWSoM,330,368.0
Ur,ADAPT2208,AWSoM,331,368.0
Ur,ADAPT2208,AWSoM,332,363.0
Ur,ADAPT2208,AWSoM,333,360.0
Ur,ADAPT2208,AWSoM,334,371.0
Ur,ADAPT2208,AWSoM,335,372.0
Ur,ADAPT2208,AWSoM,336,375.0
Ur,ADAPT2208,AWSoM,337,398.0
Ur,ADAPT2208,AWSoM,338,413.0
Ur,ADAPT2208,AWSoM,339,405.0
Ur,ADAPT2208,AWSoM,340,398.0
Ur,ADAPT2208,AWSoM,341,395.0
Ur,ADAPT2208,AWSoM,342,391.0
Ur,ADAPT2208,AWSoM,343,379.0
Ur,ADAPT2208,AWSoM,344,369.0
Ur,ADAPT2208,AWSoM,345,370.0
Ur,ADAPT2208,AWSoM,346,361.0
Ur,ADAPT2208,AWSoM,347,352.0
Ur,ADAPT2208,AWSoM,348,350.0
Ur,ADAPT2208,AWSoM,349,353.0
Ur,ADAPT2208,AWSoM,350,361.0
Ur,ADAPT2208,AWSoM,351,375.0
Ur,ADAPT2208,AWSoM,352,375.0
Ur,ADAPT2208,AWSoM,353,380.0
Ur,ADAPT2208,AWSoM,354,381.0
Ur,ADAPT2208,AWSoM,355,382.0
Ur,ADAPT2208,AWSoM,356,402.0
Ur,ADAPT2208,AWSoM,357,402.0
Ur,ADAPT2208,AWSoM,358,402.0
Ur,ADAPT2208,AWSoM,359,408.0
Ur,ADAPT2208,AWSoM,360,432.0
Ur,ADAPT2208,AWSoM,361,477.0
Ur,ADAPT2208,AWSoM,362,498.0
Ur,ADAPT2208,AWSoM,363,489.0
Ur,ADAPT2208,AWSoM,364,501.0
Ur,ADAPT2208,AWSoM,365,512.0
Ur,ADAPT2208,AWSoM,366,553.0
Ur,ADAPT2208,AWSoM,367,555.0
Ur,ADAPT2208,AWSoM,368,563.0
Ur,ADAPT2208,AWSoM,369,570.0
Ur,ADAPT2208,AWSoM,370,552.0
Ur,ADAPT2208,AWSoM,371,557.0
Ur,ADAPT2208,AWSoM,372,549.0
Ur,ADAPT2208,AWSoM,373,547.0
Ur,ADAPT2208,AWSoM,374,565.0
Ur,ADAPT2208,AWSoM,375,554.0
Ur,ADAPT2208,AWSoM,376,549.0
Ur,ADAPT2208,AWSoM,377,548.0
Ur,ADAPT2208,AWSoM,378,552.0
Ur,ADAPT2208,AWSoM,379,557.0
Ur,ADAPT2208,AWSoM,380,555.0
Ur,ADAPT2208,AWSoM,381,555.0
Ur,ADAPT2208,AWSoM,382,545.0
Ur,ADAPT2208,AWSoM,383,549.0
Ur,ADAPT2208,AWSoM,384,549.0
Ur,ADAPT2208,AWSoM,385,537.0
Ur,ADAPT2208,AWSoM,386,556.0
Ur,ADAPT2208,AWSoM,387,544.0
Ur,ADAPT2208,AWSoM,388,537.0
Ur,ADAPT2208,AWSoM,389,528.0
Ur,ADAPT2208,AWSoM,390,522.0
Ur,ADAPT2208,AWSoM,391,530.0
Ur,ADAPT2208,AWSoM,392,531.0
Ur,ADAPT2208,AWSoM,393,519.0
Ur,ADAPT2208,AWSoM,394,555.0
Ur,ADAPT2208,AWSoM,395,531.0
Ur,ADAPT2208,AWSoM,396,510.0
Ur,ADAPT2208,AWSoM,397,507.0
Ur,ADAPT2208,AWSoM,398,533.0
Ur,ADAPT2208,AWSoM,399,519.0
Ur,ADAPT2208,AWSoM,400,496.0
Ur,ADAPT2208,AWSoM,401,514.0
Ur,ADAPT2208,AWSoM,402,498.0
Ur,ADAPT2208,AWSoM,403,480.0
Ur,ADAPT2208,AWSoM,404,477.0
Ur,ADAPT2208,AWSoM,405,498.0
Ur,ADAPT2208,AWSoM,406,489.0
Ur,ADAPT2208,AWSoM,407,474.0
Ur,ADAPT2208,AWSoM,408,482.0
Ur,ADAPT2208,AWSoM,409,498.0
Ur,ADAPT2208,AWSoM,410,491.0
Ur,ADAPT2208,AWSoM,411,486.0
Ur,ADAPT2208,AWSoM,412,485.0
Ur,ADAPT2208,AWSoM,413,487.0
Ur,ADAPT2208,AWSoM,414,486.0
Ur,ADAPT2208,AWSoM,415,477.0
Ur,ADAPT2208,AWSoM,416,478.0
Ur,ADAPT2208,AWSoM,417,477.0
Ur,ADAPT2208,AWSoM,418,479.0
Ur,ADAPT2208,AWSoM,419,484.0
Ur,ADAPT2208,AWSoM,420,484.0
Ur,ADAPT2208,AWSoM,421,473.0
Ur,ADAPT2208,AWSoM,422,481.0
Ur,ADAPT2208,AWSoM,423,488.0
Ur,ADAPT2208,AWSoM,424,464.0
Ur,ADAPT2208,AWSoM,425,476.0
Ur,ADAPT2208,AWSoM,426,493.0
Ur,ADAPT2208,AWSoM,427,499.0
Ur,ADAPT2208,AWSoM,428,512.0
Ur,ADAPT2208,AWSoM,429,524.0
Ur,ADAPT2208,AWSoM,430,526.0
Ur,ADAPT2208,AWSoM,431,514.0
Ur,ADAPT2208,AWSoM,432,513.0
Ur,ADAPT2208,AWSoM,433,531.0
Ur,ADAPT2208,AWSoM,434,551.0
Ur,ADAPT2208,AWSoM,435,565.0
Ur,ADAPT2208,AWSoM,436,568.0
Ur,ADAPT2208,AWSoM,437,564.0
Ur,ADAPT2208,AWSoM,438,544.0
Ur,ADAPT2208,AWSoM,439,546.0
Ur,ADAPT2208,AWSoM,440,546.0
Ur,ADAPT2208,AWSoM,441,554.0
Ur,ADAPT2208,AWSoM,442,558.0
Ur,ADAPT2208,AWSoM,443,551.0
Ur,ADAPT2208,AWSoM,444,551.0
Ur,ADAPT2208,AWSoM,445,547.0
Ur,ADAPT2208,AWSoM,446,546.0
Ur,ADAPT2208,AWSoM,447,543.0
Ur,ADAPT2208,AWSoM,448,541.0
Ur,ADAPT2208,AWSoM,449,533.0
Ur,ADAPT2208,AWSoM,450,545.0
Ur,ADAPT2208,AWSoM,451,548.0
Ur,ADAPT2208,AWSoM,452,586.0
Ur,ADAPT2208,AWSoM,453,602.0
Ur,ADAPT2208,AWSoM,454,597.0
Ur,ADAPT2208,AWSoM,455,631.0
Ur,ADAPT2208,AWSoM,456,671.0
Ur,ADAPT2208,AWSoM,457,669.0
Ur,ADAPT2208,AWSoM,458,688.0
Ur,ADAPT2208,AWSoM,459,679.0
Ur,ADAPT2208,AWSoM,460,670.0
Ur,ADAPT2208,AWSoM,461,646.0
Ur,ADAPT2208,AWSoM,462,618.0
Ur,ADAPT2208,AWSoM,463,600.0
Ur,ADAPT2208,AWSoM,464,577.0
Ur,ADAPT2208,AWSoM,465,573.0
Ur,ADAPT2208,AWSoM,466,575.0
Ur,ADAPT2208,AWSoM,467,560.0
Ur,ADAPT2208,AWSoM,468,549.0
Ur,ADAPT2208,AWSoM,469,543.0
Ur,ADAPT2208,AWSoM,470,535.0
Ur,ADAPT2208,AWSoM,471,535.0
Ur,ADAPT2208,AWSoM,472,550.0
Ur,ADAPT2208,AWSoM,473,526.0
Ur,ADAPT2208,AWSoM,474,531.0
Ur,ADAPT2208,AWSoM,475,527.0
Ur,ADAPT2208,AWSoM,476,523.0
Ur,ADAPT2208,AWSoM,477,503.0
Ur,ADAPT2208,AWSoM,478,480.0
Ur,ADAPT2208,AWSoM,479,480.0
Ur,ADAPT2208,AWSoM,480,475.0
Ur,ADAPT2208,AWSoM,481,472.0
Ur,ADAPT2208,AWSoM,482,471.0
Ur,ADAPT2208,AWSoM,483,464.0
Ur,ADAPT2208,AWSoM,484,459.0
Ur,ADAPT2208,AWSoM,485,468.0
Ur,ADAPT2208,AWSoM,486,464.0
Ur,ADAPT2208,AWSoM,487,443.0
Ur,ADAPT2208,AWSoM,488,442.0
Ur,ADAPT2208,AWSoM,489,440.0
Ur,ADAPT2208,AWSoM,490,442.0
Ur,ADAPT2208,AWSoM,491,434.0
Ur,ADAPT2208,AWSoM,492,421.0
Ur,ADAPT2208,AWSoM,493,420.0
Ur,ADAPT2208,AWSoM,494,421.0
Ur,ADAPT2208,AWSoM,495,421.0
Ur,ADAPT2208,AWSoM,496,416.0
Ur,ADAPT2208,AWSoM,497,413.0
Ur,ADAPT2208,AWSoM,498,400.0
Ur,ADAPT2208,AWSoM,499,396.0
Ur,ADAPT2208,AWSoM,500,391.0
Ur,ADAPT2208,AWSoM,501,388.0
Ur,ADAPT2208,AWSoM,502,384.0
