Column1,BrMin,BrFactor_ADAPT,PoyntingFluxPerBSi,LperpTimesSqrtBSi,StocasticExponent,nChromoSiAWSoM,rMinWaveReflection,realization,pfss,UseSurfaceWaveRefl,rmse_Np,shift,Tmin,Tmax
473,4.094934303,0.748932978,410852.8994,297257.0256,0.158503877,4.088312e18,1.136490686,0.818181818,1,2,6.28977911091809,-43,0.2,0.8
474,8.727209687,1.138344572,455252.0432,64437.04289,0.105435113,1.313493e18,1.15703633,0.272727273,1,1,15.126599656094,12,0.2,0.8
475,0.521263978,0.814669689,584577.135,156444.9023,0.30239312,3.088373e18,1.108333704,0.545454545,1,2,8.521684248266459,2,0.2,0.8
476,5.18419527,0.714736318,494401.0684,199647.5537,0.262201265,4.240484e18,1.161058642,0.0,1,1,5.709293175293892,-1,0.2,0.8
477,8.798148667,0.91952708,519882.738,74678.43304,0.164242208,2.639079e18,1.18293387,0.818181818,1,2,11.05190866431252,-7,0.2,0.8
478,1.993570277,1.169540387,440264.6774,161939.6234,0.241242333,8.653769e17,1.054145503,0.0,1,1,11.329972260813866,-8,0.2,0.8
479,1.446868696,0.799638205,663202.0133,241259.3709,0.31794208,3.302883e18,1.18448127,1.0,1,2,10.058304100645431,-1,0.2,0.8
480,8.533509912,0.650996751,805484.8149,295356.4423,0.230949064,2.260051e18,1.121685093,0.909090909,1,1,9.073732322567688,-21,0.2,0.8
481,2.520538978,0.865210088,338477.9247,100447.2764,0.101864278,4.701699e18,1.193265862,0.363636364,1,2,5.621171890400622,-15,0.2,0.8
482,3.98025318,0.950018117,609313.4847,221379.2282,0.246468743,3.625646e17,1.193902648,0.090909091,1,1,8.59147090896829,-48,0.2,0.8
483,7.181167214,1.274057595,325833.4007,268561.3239,0.173203025,3.382996e18,1.150888246,0.909090909,1,2,5.416109923891621,-13,0.2,0.8
484,0.015919695,0.614577973,383049.5458,97442.10389,0.210383742,1.957817e18,1.169591711,0.181818182,1,1,6.899925591296746,-15,0.2,0.8
485,7.669969804,1.037037486,428004.5632,264022.4217,0.30367483,2.499891e18,1.117450173,0.727272727,1,2,6.598478373586192,-7,0.2,0.8
486,3.697856264,0.685706571,716887.5804,136197.149,0.177871321,4.538323e18,1.146002246,0.0,1,1,9.076236079400113,-15,0.2,0.8
487,6.321603316,0.56237872,551949.9112,122178.2672,0.145722973,1.095508e18,1.075332402,0.363636364,1,2,6.4862003210862165,-6,0.2,0.8
488,3.332747035,0.571676816,450050.8703,238015.2329,0.223126668,3.166489e18,1.171274223,0.545454545,1,1,6.928033346925303,-48,0.2,0.8
489,8.864644896,1.332334081,408825.8885,56343.60233,0.273432371,2.191381e18,1.087214232,0.727272727,1,2,15.167650219752435,11,0.2,0.8
490,1.908849396,1.042545459,526339.1517,114111.0963,0.200138265,4.013132e18,1.175349022,0.363636364,1,1,14.854699266629666,-4,0.2,0.8
491,9.567324554,0.621776076,681359.7426,213174.914,0.285796151,4.62887e18,1.157010567,0.363636364,1,2,6.948540154689702,-24,0.2,0.8
492,1.518388339,1.483640017,352225.3618,294631.7263,0.118751047,1.650624e18,1.141312062,0.727272727,1,1,7.259952769767968,-6,0.2,0.8
493,5.678827395,0.96186334,307438.8325,71297.82921,0.144689089,3.675733e18,1.199580764,0.454545455,1,2,5.3212848568880915,-16,0.2,0.8
494,3.991722192,1.093031403,320181.0179,173249.6597,0.190246357,4.410174e18,1.136568307,0.454545455,1,1,5.309059017096776,-32,0.2,0.8
495,7.03165378,0.87687286,639984.6492,250000.7038,0.267276702,1.435443e18,1.199672171,0.727272727,1,2,11.372391593234024,3,0.2,0.8
496,1.833654775,0.643371341,904233.1051,141551.1932,0.152725013,4.328101e18,1.126545558,0.454545455,1,1,13.522425840775421,-22,0.2,0.8
497,8.185737736,0.806917336,364478.494,124998.5895,0.186162411,5.849913e17,1.170889334,0.181818182,1,2,5.755317781482941,-32,0.2,0.8
498,0.849563966,0.924854372,421183.6552,224063.0745,0.331645889,1.17275e18,1.199820955,1.0,1,1,6.078207047376934,-17,0.2,0.8
499,5.597551181,0.592219442,735425.6172,31399.23684,0.217443907,3.4655e18,1.128608269,0.909090909,1,2,7.0553587796071895,-32,0.2,0.8
500,4.382798513,0.724117726,595883.3536,83283.90424,0.128664713,2.122666e18,1.163021178,0.363636364,1,1,6.910964402319428,-2,0.2,0.8
501,3.874468429,0.62671291,769071.4424,128004.6988,0.323252079,3.616495e18,1.130304771,0.727272727,1,2,8.323041725289952,-26,0.2,0.8
502,9.76014616,0.826159587,486072.9862,272313.588,0.194169112,1.024941e18,1.167058306,0.909090909,1,1,6.583554684255989,-15,0.2,0.8
503,6.574291657,1.826678785,317833.1001,111953.9704,0.256430905,1.30111e18,1.105184242,1.0,1,2,15.412538174995033,5,0.2,0.8
504,6.106062171,0.756369018,512140.2506,147311.5022,0.23309513,2.573391e18,1.083247077,0.818181818,1,1,6.057955919321734,-16,0.2,0.8
505,7.600499317,0.541807016,987774.7802,85353.3962,0.260641272,3.878822e18,1.197177695,0.727272727,1,2,12.726815946904413,-13,0.2,0.8
506,3.452309796,0.907903591,654782.8179,178876.6084,0.130970568,1.887322e18,1.1339858,0.818181818,1,1,17.227561234963257,-1,0.2,0.8
507,5.403374028,1.19805684,385076.8428,260373.0262,0.327958795,4.860885e18,1.077842161,1.0,1,2,6.40100272447422,-5,0.2,0.8
508,2.419075281,0.707331644,331034.0967,38097.47079,0.288015016,4.359909e17,1.181518024,0.727272727,1,1,6.261461297135146,-47,0.2,0.8
509,7.919504165,1.380592602,343677.1901,206491.5407,0.22693235,1.798704e18,1.161659956,0.0,1,2,7.141690086885107,-13,0.2,0.8
510,0.959435008,0.588768353,622713.9147,283201.8206,0.179958654,4.778126e18,1.18180511,0.818181818,1,1,6.7626222751519425,-18,0.2,0.8
511,4.883332688,1.059208304,397426.2016,159297.6494,0.277010558,3.223523e18,1.141675121,1.0,1,2,7.516918084481931,-15,0.2,0.8
512,7.234319693,0.67261336,441509.1986,190861.8779,0.115181255,2.715433e18,1.157636013,0.818181818,2,1,6.236487822119785,-48,0.2,0.8
513,1.396709229,0.844646364,702650.5716,65689.8662,0.244732969,7.2278e17,1.108292322,0.727272727,2,2,11.21241062626667,30,0.2,0.8
514,8.62281681,1.012272189,566039.283,48984.76256,0.334099817,4.161198e18,1.193494068,0.545454545,2,1,19.56308051282348,1,0.2,0.8
515,3.757959534,0.788212516,530237.4804,190574.2947,0.186720084,3.016686e18,1.167118158,0.0,2,2,6.3662103317449565,-12,0.2,0.8
516,0.223465895,0.853388891,455524.5975,49753.92832,0.269709368,3.862304e18,1.165167237,0.636363636,2,1,6.612630906186261,-10,0.2,0.8
517,6.222409513,0.662635145,788548.2453,211312.6575,0.159374607,1.97386e18,1.167826462,0.454545455,2,2,9.835283749961574,-14,0.2,0.8
518,7.560004808,0.734946092,311350.7392,283819.0545,0.124357274,4.47936e18,1.100001069,0.545454545,2,1,7.048565530158101,-48,0.2,0.8
519,4.617779751,1.157646066,354577.1049,77891.49347,0.132169691,5.041776e17,1.159692343,0.0,2,2,8.066245515272588,22,0.2,0.8
520,2.45944524,0.58195418,969836.849,236186.0642,0.214544551,1.036259e18,1.151596885,0.363636364,2,1,13.083833186608821,-1,0.2,0.8
521,5.05492284,1.023279952,366829.5812,179316.1099,0.202861847,1.586089e18,1.159425979,0.454545455,2,2,5.559893496940118,-8,0.2,0.8
522,8.942161391,0.548753023,640761.7208,37480.22736,0.223975243,7.34904e17,1.13147907,0.454545455,2,1,5.498196756329151,3,0.2,0.8
523,2.142616929,1.412689472,324090.7427,114713.1317,0.18069625,3.761197e18,1.194764143,0.636363636,2,2,7.964551602497728,-26,0.2,0.8
524,9.488585233,1.259847901,468173.6965,218000.8739,0.335245274,3.097394e18,1.185153795,1.0,2,1,12.69428429600522,-14,0.2,0.8
525,1.283402152,0.972131268,598223.6046,271544.4278,0.138215283,1.323689e18,1.186219305,0.545454545,2,2,13.748675709438599,4,0.2,0.8
526,8.736248447,0.817021554,733089.1093,256575.9472,0.170393832,4.761828e18,1.191013799,0.909090909,2,1,12.94341880189227,-6,0.2,0.8
527,2.7084827,0.63682296,421971.3483,147599.096,0.281197339,2.272286e18,1.086222561,0.181818182,2,2,6.725236824822192,-12,0.2,0.8
528,7.997024269,1.073725655,506668.0139,224832.6873,0.275927373,8.738556e17,1.136258279,0.454545455,2,1,13.787916420264697,0,0.2,0.8
529,1.193208543,1.292197217,426911.0745,283122.009,0.198939493,2.648737e18,1.092707205,0.727272727,2,2,9.110518573510454,-9,0.2,0.8
530,6.609785685,0.599561178,482173.1916,82996.77519,0.177000475,2.423917e18,1.136208793,0.818181818,2,1,6.422530480698821,-3,0.2,0.8
531,4.258477029,0.988822726,325572.6723,249560.6129,0.338932769,1.73653e18,1.190094327,0.818181818,2,2,5.591026919795224,-18,0.2,0.8
532,8.544073955,1.443620634,384299.056,44691.39153,0.285126089,3.31135e18,1.197102447,0.636363636,2,1,17.885952643062144,9,0.2,0.8
533,0.333396513,0.653877128,650872.3779,125615.2475,0.121889214,2.862246e17,1.165831306,0.909090909,2,2,5.359420672910524,0,0.2,0.8
534,1.793606589,0.771380374,396650.6198,212558.2454,0.22995956,4.927783e18,1.138977292,1.0,2,1,5.947530209131341,-2,0.2,0.8
535,8.225948657,0.612193139,934635.0091,197437.2654,0.318712089,1.184943e18,1.180393901,0.636363636,2,2,8.59147090896829,-48,0.2,0.8
536,2.82810027,0.836457905,620361.3609,71737.91458,0.19290855,3.374499e18,1.146839961,0.454545455,2,1,11.197608217132782,-2,0.2,0.8
537,6.028556256,1.124473211,338216.4448,149012.4522,0.266130894,3.528886e17,1.133003305,0.636363636,2,2,6.968725413325094,-14,0.2,0.8
538,5.48210277,0.684376434,565250.0995,238302.3715,0.29490081,2.865383e18,1.143312928,0.0,2,1,5.7975237369977055,-14,0.2,0.8
539,4.498370292,0.56525793,703437.5856,289810.0384,0.261431482,1.522269e18,1.169648374,1.0,2,2,7.352889695066887,-18,0.2,0.8
540,9.135004482,0.888672586,439170.4135,113341.49,0.135981368,4.31188e18,1.16095473,0.090909091,2,1,6.108942521421324,5,0.2,0.8
541,8.102659241,1.200844182,420873.3115,175662.9164,0.167379495,4.021561e18,1.184458613,0.272727273,2,2,9.675751566836563,-20,0.2,0.8
542,1.147321183,0.879250138,537735.0483,263455.1398,0.240573465,2.200979e18,1.161720446,0.090909091,2,1,8.37340558736223,0,0.2,0.8
543,5.299794001,0.570379633,1.004712542e6,135510.4527,0.129652729,4.83958e18,1.178662005,0.636363636,2,2,8.59147090896829,-48,0.2,0.8
544,4.719809231,0.679073698,463999.917,122667.7302,0.216675843,1.396742e18,1.079433394,0.727272727,2,1,5.916042219024656,-25,0.2,0.8
545,7.378236779,0.829153956,319135.6178,221748.6964,0.295507558,6.636704e17,1.142852852,0.636363636,2,2,6.272390165544557,-48,0.2,0.8
546,1.487071738,0.623633553,836118.8186,43306.72324,0.185174623,2.70218e18,1.062181091,1.0,2,1,6.493920607390371,-5,0.2,0.8
547,8.493449301,0.759758895,695190.8182,96754.81809,0.153493308,1.659069e18,1.158534825,0.909090909,2,2,9.8590334135154,3,0.2,0.8
548,0.443749873,1.589817419,364950.1991,139747.6225,0.320436216,4.638489e18,1.126638007,0.727272727,2,1,10.380102180413534,-10,0.2,0.8
549,9.845703444,0.642073009,352696.2923,241946.6461,0.254488208,3.601777e18,1.149796302,0.272727273,2,2,7.077739753947844,-48,0.2,0.8
550,2.956985752,1.233519041,306394.1838,52362.75067,0.249424205,1.426887e18,1.132490042,0.454545455,2,1,6.331415862317061,28,0.2,0.8
551,3.659951633,0.594078087,583791.6831,199158.1003,0.311592586,3.939397e18,1.156803392,0.909090909,2,2,6.3780824547942325,-30,0.2,0.8
552,6.359689727,0.721764697,747374.1688,185788.0663,0.222254104,4.962661e17,1.197269074,0.636363636,2,1,13.461499027222247,7,0.2,0.8
553,2.196876714,1.064386202,408516.32,75245.72151,0.107702392,2.937846e18,1.131725755,1.0,2,2,8.52061986853991,8,0.2,0.8
554,6.946172826,0.625373503,523784.7738,297746.0425,0.20765993,4.389545e18,1.175948487,0.727272727,2,1,6.606990344819138,-16,0.2,0.8
555,5.226978834,1.719281968,305591.8889,265534.0193,0.184366099,3.112998e18,1.188523344,0.272727273,2,2,8.208585783993486,-4,0.2,0.8
556,8.295722224,0.964537916,499876.9768,155877.1653,0.245619937,2.789459e18,1.141581472,0.818181818,2,1,9.557116747786052,-5,0.2,0.8
557,3.073343658,0.759257497,757478.3558,247307.4186,0.115949203,6.467398e17,1.168975943,0.909090909,2,2,12.503292419483694,-3,0.2,0.8
558,0.641998386,0.543640817,342390.7012,187457.8729,0.152196548,3.452237e18,1.120667126,0.090909091,2,1,7.4931922344401265,-47,0.2,0.8
559,6.555374281,1.335479357,397748.3705,106513.984,0.111273627,1.877058e18,1.16943804,0.181818182,2,2,14.972581721135992,6,0.2,0.8
560,7.908024623,0.587429838,871125.7305,115569.933,0.289136719,3.151761e18,1.140268191,1.0,2,1,11.271265287713199,15,0.2,0.8
561,3.144784528,0.929827842,385398.2372,275155.2455,0.163684762,2.120748e17,1.100557845,0.272727273,2,2,5.788397471256815,-10,0.2,0.8
562,9.033128857,1.485880047,329748.3591,86629.68976,0.212754502,4.787182e18,1.153532173,0.636363636,2,1,11.889119958388216,-22,0.2,0.8
563,2.072296448,0.729750375,610086.6346,134367.8678,0.259768825,1.808938e18,1.138838321,1.0,2,2,7.392066735017451,-3,0.2,0.8
564,9.423331211,0.845977665,554284.9293,165949.4518,0.106171944,2.349694e18,1.187211091,0.454545455,2,1,8.64602957334026,5,0.2,0.8
565,1.369360508,1.098063576,487130.2238,257432.4901,0.299437322,4.171444e18,1.115455016,0.636363636,2,2,9.686808299374935,-2,0.2,0.8
566,5.808118721,0.77668132,428791.601,40955.60939,0.324124753,9.463369e17,1.130597882,0.181818182,2,1,5.2778693675891795,-29,0.2,0.8
567,3.309400836,0.99844427,516550.5873,143432.6272,0.124688884,1.681606e18,1.151012521,0.363636364,2,2,13.050247168808168,-1,0.2,0.8
568,5.2555839,1.216650114,449870.4301,94108.28195,0.287951404,4.670543e18,1.140130691,0.636363636,2,1,14.065915190820483,3,0.2,0.8
569,1.922124124,0.659016056,491043.6692,267338.8559,0.328574504,6.956571e17,1.160695485,0.818181818,2,2,6.3090230639797875,2,0.2,0.8
570,4.373591347,0.73858011,808865.7938,226474.4999,0.300148966,3.215217e18,1.180283435,0.363636364,2,1,13.280194358740474,4,0.2,0.8
571,9.571139801,1.047492849,347741.9535,33275.14279,0.189233757,1.344226e18,1.144834672,0.636363636,2,2,5.821591879465428,17,0.2,0.8
572,2.60669735,1.367292735,392384.9011,265038.7668,0.194239167,3.969112e18,1.146391531,0.0,2,1,7.693616663278981,-11,0.2,0.8
573,5.646021119,0.577283514,672443.9407,175150.1999,0.271252685,2.158056e18,1.117171414,0.818181818,2,2,6.427618864990894,-29,0.2,0.8
574,7.106269361,0.69584349,379741.8091,163024.0922,0.140714633,2.915327e18,1.17242663,0.545454545,2,1,6.583333506980134,-48,0.2,0.8
575,8.140724876,0.896184757,606029.3276,288024.1144,0.28272614,3.907429e18,1.111103659,1.0,2,2,10.626431398386703,-8,0.2,0.8
576,0.091179651,1.18393435,335392.5902,202839.2878,0.115727381,2.090513e18,1.124642855,1.0,2,1,5.840997928606003,-18,0.2,0.8
577,2.91330494,0.553523082,939021.3167,112227.1037,0.168176282,1.858459e18,1.113885964,0.272727273,2,2,8.59147090896829,-48,0.2,0.8
578,0.794479337,0.742774579,561043.0416,53959.52485,0.203208237,4.453019e18,1.19566399,0.090909091,2,1,6.445295670048256,7,0.2,0.8
579,4.447342921,0.812334467,437124.4203,194740.7228,0.227101278,3.644755e18,1.196132188,0.909090909,2,2,5.820786814033133,-15,0.2,0.8
580,6.402678892,1.13172261,504291.3329,244593.6268,0.180382989,6.278396e17,1.167873878,0.090909091,2,1,15.755891104275447,5,0.2,0.8
581,9.186050964,0.640539382,720122.9094,69424.51452,0.112904789,9.958402e17,1.107111293,0.909090909,2,2,5.510494181692085,-5,0.2,0.8
582,7.974996285,1.802620778,326788.6046,141296.857,0.300953829,3.778978e18,1.130178948,0.0,2,1,15.027675447415447,-3,0.2,0.8
583,9.69560205,0.712931128,546153.3291,109136.332,0.337605179,4.902558e18,1.112683666,0.454545455,2,2,5.945543133108487,8,0.2,0.8
584,0.284747942,0.604236935,785109.8936,157480.0007,0.248738081,1.145678e18,1.180583744,0.636363636,2,1,8.59147090896829,-48,0.2,0.8
585,6.161146502,0.912843767,470867.9048,234136.3901,0.119656945,3.493416e18,1.103121357,0.727272727,2,2,6.24662794508529,-23,0.2,0.8
586,3.497322954,0.793616212,314944.022,67571.38845,0.272534679,2.765178e18,1.14000247,0.272727273,2,1,6.252987612144272,-14,0.2,0.8
587,9.305137272,1.08131817,369129.5749,298283.9771,0.223406345,2.540066e18,1.168173934,0.636363636,2,2,5.67272231530031,-24,0.2,0.8
588,2.344459402,0.86274773,689473.3435,208352.6182,0.176453366,4.355814e18,1.176377663,0.909090909,2,1,14.322277164681545,5,0.2,0.8
589,0.992240985,0.94774307,356387.3999,129820.9155,0.291522668,8.955096e17,1.18882536,0.636363636,2,2,5.5297440782686715,-16,0.2,0.8
590,4.879517739,0.608479877,632456.9531,253727.1144,0.135448547,2.308461e18,1.159013677,0.636363636,2,1,7.305735942004343,-21,0.2,0.8
591,6.829974451,1.472150609,302690.8822,168583.921,0.332386995,4.120693e18,1.155992232,0.181818182,2,2,6.90912264797879,-14,0.2,0.8
592,7.221044668,1.030529414,575092.6405,87162.78131,0.228616962,1.833201e18,1.157846969,0.545454545,2,1,21.208686604045596,0,0.2,0.8
593,8.646163307,0.560484843,401343.1564,229037.8046,0.190661535,2.457875e17,1.136561451,0.545454545,2,2,7.084248130029598,-48,0.2,0.8
594,1.164354284,1.643743023,320751.7123,43075.6622,0.332557694,4.843599e18,1.158210115,0.636363636,2,1,11.524963538777893,8,0.2,0.8
595,1.633797395,0.565654936,502998.2697,79484.24835,0.297944424,3.566064e18,1.154340709,1.0,2,2,6.3805721078760556,-20,0.2,0.8
596,8.385661887,0.682655629,765787.3584,60840.84125,0.265883981,2.509162e18,1.138550809,0.454545455,2,1,9.104421848265277,3,0.2,0.8
597,2.983384884,1.040082956,476904.3263,203423.434,0.154966943,4.529968e18,1.198121841,0.090909091,2,2,9.725007205461992,5,0.2,0.8
598,5.329336862,0.619970773,334293.0753,104342.6018,0.240974553,3.828664e18,1.127732072,0.0,2,1,7.280539556010264,-23,0.2,0.8
599,2.492749749,1.276807176,375566.4561,194251.463,0.263081555,1.203552e18,1.155899637,0.181818182,2,2,9.314359950101114,-22,0.2,0.8
